date,mean,Ward_No
7/12/2018,-0.713899257,41
7/12/2018,-0.364091377,112
7/12/2018,-0.340240877,111
7/12/2018,-0.515755951,42
7/12/2018,-0.443340545,17
7/12/2018,-0.792251456,16
7/12/2018,-0.759623275,7
7/12/2018,-0.834551513,14
7/12/2018,-0.825709621,15
7/13/2018,-0.974616637,90
7/13/2018,-0.781792389,117
7/13/2018,-0.972942575,118
7/13/2018,-0.737804611,127
7/13/2018,-0.632228489,121
7/13/2018,-0.629499333,123
7/13/2018,-0.60313738,122
7/13/2018,-1.391175721,119
7/13/2018,-1.339828385,135
7/13/2018,-1.157906873,134
7/13/2018,-0.831668376,131
7/13/2018,-0.62516245,115
7/13/2018,-1.239262738,138
7/13/2018,-1.298747361,142
7/13/2018,-1.325279593,141
7/13/2018,-1.304902856,137
7/13/2018,-1.325119252,140
7/13/2018,-0.913533121,23
7/13/2018,-1.039706373,19
7/13/2018,-0.881495428,38
7/13/2018,-0.906771035,27
7/13/2018,-0.887925772,24
7/13/2018,-0.924249187,29
7/13/2018,-0.838168103,37
7/13/2018,-0.847887164,37
7/13/2018,-0.833705472,39
7/13/2018,-0.833802691,75
7/13/2018,-0.918975337,77
7/13/2018,-0.834437154,34
7/13/2018,-0.901823295,83
7/13/2018,-0.927630423,80
7/13/2018,-0.543788179,58
7/13/2018,-0.534732846,57
7/13/2018,-0.540971249,56
7/13/2018,-1.056083472,147
7/13/2018,-1.264218079,148
7/13/2018,-0.892856197,100
7/13/2018,-1.200827283,149
7/13/2018,-0.618880401,126
7/13/2018,-0.602688375,124
7/13/2018,-0.74851489,128
7/13/2018,-0.623263423,114
7/13/2018,-0.512065585,108
7/13/2018,-1.017288601,120
7/13/2018,-1.300134237,136
7/13/2018,-1.262276787,139
7/13/2018,-0.818194265,40
7/13/2018,-0.815930376,36
7/13/2018,-1.156555935,20
7/13/2018,-0.92233887,21
7/13/2018,-0.729714187,76
7/13/2018,-0.604251999,63
7/13/2018,-0.559075929,73
7/13/2018,-0.90075143,84
7/13/2018,-0.902191633,81
7/13/2018,-0.541101616,55
7/13/2018,-0.559160361,53
7/13/2018,-0.575770729,59
7/13/2018,-0.418175255,110
7/13/2018,-0.439172174,106
7/13/2018,-0.544996726,116
7/13/2018,-1.415303224,150
7/13/2018,-1.221044817,1
7/13/2018,-1.198627079,12
7/13/2018,-0.609751376,93
7/13/2018,-0.829633142,8
7/13/2018,-1.199468217,133
7/13/2018,-0.975087803,132
7/13/2018,-0.43831768,105
7/13/2018,-0.83604739,9
7/13/2018,-0.706441036,92
7/13/2018,-0.788291155,130
7/13/2018,-0.733911904,129
7/13/2018,-0.627078104,125
7/13/2018,-0.49881949,107
7/13/2018,-0.44125084,109
7/13/2018,-0.471856271,104
7/13/2018,-0.916773116,89
7/13/2018,-0.902039062,86
7/13/2018,-0.90143392,146
7/13/2018,-0.924071806,88
7/13/2018,-0.943228555,79
7/13/2018,-0.901955128,85
7/13/2018,-0.907592506,87
7/13/2018,-1.187628223,2
7/13/2018,-1.16691373,5
7/13/2018,-0.953956755,6
7/13/2018,-0.959976382,10
7/13/2018,-0.560136702,74
7/13/2018,-0.87799118,22
7/13/2018,-0.821919691,49
7/13/2018,-0.762071562,51
7/13/2018,-0.547975857,62
7/13/2018,-0.5270569,65
7/13/2018,-0.463980359,61
7/13/2018,-0.984497696,143
7/13/2018,-1.13903599,144
7/13/2018,-0.899809586,25
7/13/2018,-0.908856471,26
7/13/2018,-0.907583035,82
7/13/2018,-0.438862074,66
7/13/2018,-0.893771669,50
7/13/2018,-0.901452301,145
7/13/2018,-0.946272227,28
7/13/2018,-0.944936663,30
7/13/2018,-0.74581732,43
7/13/2018,-0.91227188,32
7/13/2018,-0.572905125,60
7/13/2018,-0.94655982,78
7/13/2018,-0.794491806,35
7/13/2018,-0.815514803,44
7/13/2018,-0.707328833,45
7/13/2018,-0.654007709,48
7/13/2018,-0.557865595,46
7/13/2018,-0.538377941,47
7/13/2018,-0.539214125,54
7/13/2018,-0.851449948,33
7/13/2018,-0.611441275,52
7/13/2018,-0.428154699,94
7/13/2018,-0.54800874,64
7/13/2018,-0.54800874,72
7/13/2018,-0.544835963,70
7/13/2018,-0.527708671,71
7/13/2018,-0.499048456,69
7/13/2018,-0.417225225,68
7/13/2018,-0.427017566,67
7/13/2018,-0.966317489,97
7/13/2018,-0.74309435,96
7/13/2018,-0.741508659,102
7/13/2018,-0.782394705,101
7/13/2018,-0.647822369,103
7/13/2018,-0.785275019,99
7/13/2018,-1.014803267,98
7/13/2018,-0.543939564,95
7/13/2018,-1.013168289,91
7/13/2018,-1.000658321,18
7/13/2018,-0.816762662,41
7/13/2018,-0.480260708,112
7/13/2018,-0.445700078,111
7/13/2018,-0.615315959,42
7/13/2018,-0.907758565,17
7/13/2018,-1.010792064,16
7/13/2018,-0.958967674,7
7/13/2018,-1.139926826,14
7/13/2018,-1.169333237,15
7/14/2018,-0.110159153,90
7/14/2018,-0.473742217,117
7/14/2018,-0.337869686,118
7/14/2018,-0.298606736,127
7/14/2018,-0.469863999,121
7/14/2018,-0.52754346,123
7/14/2018,-0.473514411,122
7/14/2018,-0.126273415,119
7/14/2018,-0.05636737,135
7/14/2018,-0.053478438,134
7/14/2018,-0.170169041,131
7/14/2018,-0.522096018,115
7/14/2018,-0.112862621,138
7/14/2018,-0.122446834,142
7/14/2018,-0.122555953,141
7/14/2018,-0.10434465,137
7/14/2018,-0.118777451,140
7/14/2018,-0.374975187,23
7/14/2018,-0.374632537,19
7/14/2018,-0.390272743,38
7/14/2018,-0.398797226,27
7/14/2018,-0.391323264,24
7/14/2018,-0.400295228,29
7/14/2018,-0.400295228,37
7/14/2018,-0.400295228,37
7/14/2018,-0.400295228,39
7/14/2018,-0.345976354,75
7/14/2018,-0.351327194,77
7/14/2018,-0.400295228,34
7/14/2018,-0.374750651,83
7/14/2018,-0.368500656,80
7/14/2018,-0.625151652,58
7/14/2018,-0.792079161,57
7/14/2018,-0.612252308,56
7/14/2018,-0.117361887,147
7/14/2018,-0.110212357,148
7/14/2018,-0.413650393,100
7/14/2018,-0.129494921,149
7/14/2018,-0.445524399,126
7/14/2018,-0.474310409,124
7/14/2018,-0.229604592,128
7/14/2018,-0.710357846,114
7/14/2018,-0.581670607,108
7/14/2018,-0.271867623,120
7/14/2018,-0.059539127,136
7/14/2018,-0.116014694,139
7/14/2018,-0.400373972,40
7/14/2018,-0.400853175,36
7/14/2018,-0.374799702,20
7/14/2018,-0.369974774,21
7/14/2018,-0.506992579,76
7/14/2018,-0.609494758,63
7/14/2018,-0.600350467,73
7/14/2018,-0.340985861,84
7/14/2018,-0.284089774,81
7/14/2018,-0.612086117,55
7/14/2018,-0.612086117,53
7/14/2018,-0.798078352,59
7/14/2018,-0.467978361,110
7/14/2018,-0.71921895,106
7/14/2018,-0.626688326,116
7/14/2018,-0.120549884,150
7/14/2018,-0.09579205,1
7/14/2018,-0.410553024,12
7/14/2018,-0.60663841,93
7/14/2018,-0.284707021,8
7/14/2018,-0.078686336,133
7/14/2018,-0.140241374,132
7/14/2018,-0.782295173,105
7/14/2018,-0.374632537,9
7/14/2018,-0.615530293,92
7/14/2018,-0.354970608,130
7/14/2018,-0.440085548,129
7/14/2018,-0.469175651,125
7/14/2018,-0.755146241,107
7/14/2018,-0.55968873,109
7/14/2018,-0.82127433,104
7/14/2018,-0.110634666,89
7/14/2018,-0.119428802,86
7/14/2018,-0.122622672,146
7/14/2018,-0.112160142,88
7/14/2018,-0.149661429,79
7/14/2018,-0.159220362,85
7/14/2018,-0.136979856,87
7/14/2018,-0.138444118,2
7/14/2018,-0.124308144,5
7/14/2018,-0.117795337,6
7/14/2018,-0.313336805,10
7/14/2018,-0.614886642,74
7/14/2018,-0.374632537,22
7/14/2018,-0.510192962,49
7/14/2018,-0.553793797,51
7/14/2018,-0.612086117,62
7/14/2018,-0.618963826,65
7/14/2018,-0.725850108,61
7/14/2018,-0.120538798,143
7/14/2018,-0.122533552,144
7/14/2018,-0.382636263,25
7/14/2018,-0.396280346,26
7/14/2018,-0.391089755,82
7/14/2018,-0.970409616,66
7/14/2018,-0.456994169,50
7/14/2018,-0.122564569,145
7/14/2018,-0.400295228,28
7/14/2018,-0.400295228,30
7/14/2018,-0.513721818,43
7/14/2018,-0.415467505,32
7/14/2018,-0.95634845,60
7/14/2018,-0.229553276,78
7/14/2018,-0.44780106,35
7/14/2018,-0.421725612,44
7/14/2018,-0.546537378,45
7/14/2018,-0.59004589,48
7/14/2018,-0.611769741,46
7/14/2018,-0.611986577,47
7/14/2018,-0.612086117,54
7/14/2018,-0.451840149,33
7/14/2018,-0.59424302,52
7/14/2018,-0.963803573,94
7/14/2018,-0.612719351,64
7/14/2018,-0.614017681,72
7/14/2018,-0.614887766,70
7/14/2018,-0.622826696,71
7/14/2018,-0.621474857,69
7/14/2018,-0.968218744,68
7/14/2018,-0.836106907,67
7/14/2018,-0.411993221,97
7/14/2018,-0.57998662,96
7/14/2018,-0.502413443,102
7/14/2018,-0.473854896,101
7/14/2018,-0.489840496,103
7/14/2018,-0.564442224,99
7/14/2018,-0.335701521,98
7/14/2018,-0.741859965,95
7/14/2018,-0.201122406,91
7/14/2018,-0.383799963,18
7/14/2018,-0.45354917,41
7/14/2018,-0.394631508,112
7/14/2018,-0.393550489,111
7/14/2018,-0.587943063,42
7/14/2018,-0.406513281,17
7/14/2018,-0.451784414,16
7/14/2018,-0.244306726,7
7/14/2018,-0.436423093,14
7/14/2018,-0.448983266,15
7/15/2018,-1.369259819,90
7/15/2018,-1.303700755,117
7/15/2018,-1.343127608,118
7/15/2018,-1.301545905,127
7/15/2018,-1.301555634,121
7/15/2018,-1.21333609,123
7/15/2018,-1.301555634,122
7/15/2018,-1.202917143,119
7/15/2018,-1.184937164,135
7/15/2018,-1.175474783,134
7/15/2018,-1.223032875,131
7/15/2018,-1.301555634,115
7/15/2018,-1.267947433,138
7/15/2018,-1.318408608,142
7/15/2018,-1.318408608,141
7/15/2018,-1.312086891,137
7/15/2018,-1.318408608,140
7/15/2018,-1.462869214,23
7/15/2018,-1.486626525,19
7/15/2018,-1.484903034,38
7/15/2018,-1.462544058,27
7/15/2018,-1.462535547,24
7/15/2018,-1.472750414,29
7/15/2018,-1.508414552,37
7/15/2018,-1.471833422,37
7/15/2018,-1.476396574,39
7/15/2018,-1.506885134,75
7/15/2018,-1.513109508,77
7/15/2018,-1.5131706,34
7/15/2018,-1.462534785,83
7/15/2018,-1.467179629,80
7/15/2018,-1.516366311,58
7/15/2018,-1.5131706,57
7/15/2018,-1.5131706,56
7/15/2018,-1.31870398,147
7/15/2018,-1.318437025,148
7/15/2018,-1.397840219,100
7/15/2018,-1.431509837,149
7/15/2018,-1.286834717,126
7/15/2018,-1.273805307,124
7/15/2018,-1.297395914,128
7/15/2018,-1.293826555,114
7/15/2018,-1.127467724,108
7/15/2018,-1.291332285,120
