date,mean,Ward_No
7/28/2018,0.736482943,44
7/28/2018,0.738413356,43
7/28/2018,0.741417578,42
7/28/2018,0.658063707,41
7/28/2018,0.67296088,40
7/28/2018,0.738524258,39
7/28/2018,0.738050242,38
7/28/2018,0.727283654,37
7/28/2018,0.623787,36
7/28/2018,0.666999363,35
7/28/2018,0.118044868,34
7/28/2018,0.073673627,33
7/28/2018,0.713264792,32
7/28/2018,0.866715511,31
7/28/2018,0.649486113,30
7/28/2018,0.599865166,29
7/28/2018,0.709760202,28
7/28/2018,0.69313337,27
7/28/2018,0.739674483,26
7/28/2018,0.73298064,25
7/28/2018,0.693503412,24
7/28/2018,0.786985454,23
7/28/2018,0.691625812,22
7/28/2018,0.488157204,21
7/28/2018,0.874950538,20
7/28/2018,1.000241426,19
7/28/2018,0.667514137,18
7/28/2018,0.433406046,17
7/28/2018,0.38592264,16
7/28/2018,0.54394774,15
7/28/2018,0.802132816,14
7/28/2018,0.802527597,13
7/28/2018,0.591123036,12
7/28/2018,0.762744419,11
7/28/2018,0.463401899,10
7/28/2018,0.548743861,09
7/28/2018,0.913145963,08
7/28/2018,0.605480056,07
7/28/2018,0.502847713,06
7/28/2018,0.536945182,05
7/28/2018,0.560300935,04
7/28/2018,0.928567569,03
7/28/2018,0.682333355,02
7/28/2018,0.707583691,01
7/29/2018,0.290929821,48
7/29/2018,0.203504126,47
7/29/2018,-0.085925557,46
7/29/2018,0.407088237,45
7/29/2018,0.598091453,44
7/29/2018,0.868676365,43
7/29/2018,0.98127199,42
7/29/2018,0.614340591,41
7/29/2018,0.89470947,40
7/29/2018,0.970389171,39
7/29/2018,0.841615546,38
7/29/2018,0.62685393,37
7/29/2018,0.565425059,36
7/29/2018,-0.083158117,35
7/29/2018,-0.22649574,34
7/29/2018,-0.1799925,33
7/29/2018,-0.484019922,32
7/29/2018,-0.276270253,31
7/29/2018,-0.177119669,30
7/29/2018,0.597733051,29
7/29/2018,0.626928508,28
7/29/2018,0.919039747,27
7/29/2018,1.115303397,26
7/29/2018,1.090051126,25
7/29/2018,0.699462852,24
7/29/2018,1.010792402,23
7/29/2018,1.031873725,22
7/29/2018,0.612858956,21
7/29/2018,-0.549918145,20
7/29/2018,-0.656135542,19
7/29/2018,-0.28067701,18
7/29/2018,0.311597494,17
7/29/2018,0.448845983,16
7/29/2018,0.932523467,15
7/29/2018,1.044684795,14
7/29/2018,1.089223311,13
7/29/2018,0.888285664,12
7/29/2018,1.099861903,11
7/29/2018,0.149436289,10
7/29/2018,-0.460144117,09
7/29/2018,-0.638947291,08
7/29/2018,-0.510047102,07
7/29/2018,0.120734302,06
7/29/2018,0.163135039,05
7/29/2018,0.558524131,04
7/29/2018,-0.085077402,03
7/29/2018,-0.632966084,02
7/29/2018,-0.372701878,01
7/30/2018,-0.741580041,48
7/30/2018,-0.693321792,47
7/30/2018,-0.654873828,46
7/30/2018,-0.38478449,45
7/30/2018,-0.410125151,44
7/30/2018,-0.561622554,43
7/30/2018,-0.605856005,42
7/30/2018,-0.628381671,41
