State,date,fire
Dadara & Nagar Havelli,2010-01-01,4.889963258
Dadara & Nagar Havelli,2010-04-01,4.815394379
Dadara & Nagar Havelli,2010-07-01,4.482247009
Dadara & Nagar Havelli,2010-10-01,4.851396075
Dadara & Nagar Havelli,2011-01-01,4.911051844
Dadara & Nagar Havelli,2011-04-01,4.780284968999999
Dadara & Nagar Havelli,2011-07-01,4.450475961
Dadara & Nagar Havelli,2011-10-01,4.886034296
Dadara & Nagar Havelli,2012-01-01,4.912357905
Dadara & Nagar Havelli,2012-04-01,4.862368354
Dadara & Nagar Havelli,2012-07-01,4.527095619
Dadara & Nagar Havelli,2012-10-01,4.892038175
Dadara & Nagar Havelli,2013-01-01,4.908671577
Dadara & Nagar Havelli,2013-04-01,4.760382098
Dadara & Nagar Havelli,2013-07-01,4.48010455
Dadara & Nagar Havelli,2013-10-01,4.898936977
Dadara & Nagar Havelli,2014-01-01,4.908888069
Dadara & Nagar Havelli,2014-04-01,4.8857050719999995
Dadara & Nagar Havelli,2014-07-01,4.59210904
Dadara & Nagar Havelli,2014-10-01,4.877006843999999
Dadara & Nagar Havelli,2015-01-01,4.895095918
Dadara & Nagar Havelli,2015-04-01,4.812584958
Dadara & Nagar Havelli,2015-07-01,4.645527991
Dadara & Nagar Havelli,2015-10-01,4.862302592
Dadara & Nagar Havelli,2016-01-01,4.90154239
Dadara & Nagar Havelli,2016-04-01,4.802876623
Dadara & Nagar Havelli,2016-07-01,4.4666959010000005
Dadara & Nagar Havelli,2016-10-01,4.8759984130000005
Dadara & Nagar Havelli,2017-01-01,4.908710294
Dadara & Nagar Havelli,2017-04-01,4.845313846
Dadara & Nagar Havelli,2017-07-01,4.638827268
Dadara & Nagar Havelli,2017-10-01,4.87819759
Dadara & Nagar Havelli,2018-01-01,4.903248434
Dadara & Nagar Havelli,2018-04-01,4.834586283
Dadara & Nagar Havelli,2018-07-01,4.554216405
Dadara & Nagar Havelli,2018-10-01,4.894205482
Dadara & Nagar Havelli,2019-01-01,4.9110302610000005
Dadara & Nagar Havelli,2019-04-01,4.849276115
Dadara & Nagar Havelli,2019-07-01,4.452899384
Dadara & Nagar Havelli,2019-10-01,4.833369831000001
Daman & Diu,2000-01-01,4.1166408075
Daman & Diu,2000-04-01,4.0903059935
Daman & Diu,2000-07-01,4.076043137
Daman & Diu,2000-10-01,4.126930646
Daman & Diu,2001-01-01,4.138386883
Daman & Diu,2001-04-01,4.1264499985
Daman & Diu,2001-07-01,4.055355238
Daman & Diu,2001-10-01,4.118169401499999
Daman & Diu,2002-01-01,4.141804519
Daman & Diu,2002-04-01,4.1265190225
Daman & Diu,2002-07-01,4.0677095815
Daman & Diu,2002-10-01,4.143525994
Daman & Diu,2003-01-01,4.142158269
Daman & Diu,2003-04-01,4.1182819085
Daman & Diu,2003-07-01,4.061327324500001
Daman & Diu,2003-10-01,4.1244808724999995
Daman & Diu,2004-01-01,4.1564874960000004
Daman & Diu,2004-04-01,4.1207586785
Daman & Diu,2004-10-01,4.143329168
Daman & Diu,2005-01-01,4.134157435
Daman & Diu,2005-04-01,4.133739246499999
Daman & Diu,2005-07-01,4.054733017
Daman & Diu,2005-10-01,4.1168683475000005
Daman & Diu,2006-01-01,4.147752461
Daman & Diu,2006-04-01,4.101754733
Daman & Diu,2006-07-01,4.0420027659999995
Daman & Diu,2006-10-01,4.121152154
Daman & Diu,2007-01-01,4.1436677925000005
Daman & Diu,2007-04-01,4.1134082075
Daman & Diu,2007-07-01,4.0496900755
Daman & Diu,2007-10-01,4.121323952
Daman & Diu,2008-01-01,4.142122821
Daman & Diu,2008-04-01,4.1152685875
Daman & Diu,2008-07-01,4.077415844
Daman & Diu,2008-10-01,4.113403671
Daman & Diu,2009-01-01,4.1271773285
Daman & Diu,2009-04-01,4.1341007595
Daman & Diu,2009-07-01,4.068050847
Daman & Diu,2009-10-01,4.128501434
Daman & Diu,2010-01-01,4.134978246
Daman & Diu,2010-04-01,4.0955895395
Daman & Diu,2010-07-01,4.053051784
Daman & Diu,2010-10-01,4.093189192500001
Daman & Diu,2011-01-01,4.1539715845
Daman & Diu,2011-04-01,4.1088049705
Daman & Diu,2011-07-01,4.045019363
Daman & Diu,2011-10-01,4.1514714905
Daman & Diu,2012-01-01,4.137670834
Daman & Diu,2012-04-01,4.1283547625
Daman & Diu,2012-07-01,4.0743726405
Daman & Diu,2012-10-01,4.114613015
Daman & Diu,2013-01-01,4.144555695499999
Daman & Diu,2013-04-01,4.1119952705000005
Daman & Diu,2013-07-01,4.0512307305
Daman & Diu,2013-10-01,4.1228680945
Daman & Diu,2014-01-01,4.1452999245
Daman & Diu,2014-04-01,4.1332516745
Daman & Diu,2014-07-01,4.070946666
Daman & Diu,2014-10-01,4.1125744015
Daman & Diu,2015-01-01,4.1306444405
Daman & Diu,2015-04-01,4.1274606270000005
Daman & Diu,2015-07-01,4.0899676744999995
Daman & Diu,2015-10-01,4.107603965
Daman & Diu,2016-01-01,4.1452156935
Daman & Diu,2016-04-01,4.130791262000001
Daman & Diu,2016-07-01,4.0407165415
Daman & Diu,2016-10-01,4.1383685495
Daman & Diu,2017-01-01,4.12825273
Daman & Diu,2017-04-01,4.121149027
Daman & Diu,2017-07-01,4.064019682
Daman & Diu,2017-10-01,4.1169664565
Daman & Diu,2018-01-01,4.1312178995
Daman & Diu,2018-04-01,4.1180290355
Daman & Diu,2018-07-01,4.063252178
Daman & Diu,2018-10-01,4.133280912
Daman & Diu,2019-01-01,4.132220462
Daman & Diu,2019-04-01,4.1293911245
Daman & Diu,2019-07-01,4.0532481659999995
Daman & Diu,2019-10-01,4.1123265835
Goa,2000-01-01,4.860687972000001
Goa,2000-04-01,4.683077432999999
Goa,2000-07-01,4.519222189000001
Goa,2000-10-01,4.794348654
Goa,2001-01-01,4.855766083
Goa,2001-04-01,4.7079109205
Goa,2001-07-01,4.481285367
Goa,2001-10-01,4.7866302495
Goa,2002-01-01,4.862521284
Goa,2002-04-01,4.6260272985
Goa,2002-07-01,4.6043959715
Goa,2002-10-01,4.790821170499999
Goa,2003-01-01,4.8539240674999995
Goa,2003-04-01,4.693804976999999
Goa,2003-07-01,4.510774253
Goa,2003-10-01,4.8227208515
Goa,2004-01-01,4.870486808000001
Goa,2004-04-01,4.674034862999999
Goa,2004-10-01,4.807592247666666
Goa,2005-01-01,4.8659763005
Goa,2005-04-01,4.6946556005
Goa,2005-07-01,4.4338412555
Goa,2005-10-01,4.805993879000001
Goa,2006-01-01,4.8657268955
Goa,2006-04-01,4.6868095145
Goa,2006-07-01,4.5242225235
Goa,2006-10-01,4.807684013
Goa,2007-01-01,4.865766633
Goa,2007-04-01,4.641285013
Goa,2007-07-01,4.3664003065
Goa,2007-10-01,4.7749547615
Goa,2008-01-01,4.837776224000001
Goa,2008-04-01,4.7099319735
Goa,2008-07-01,4.4937075495
Goa,2008-10-01,4.8173582255000005
Goa,2009-01-01,4.8705326625
Goa,2009-04-01,4.752613682
Goa,2009-07-01,4.4857512925
Goa,2009-10-01,4.7723628065
Goa,2010-01-01,4.857900642500001
Goa,2010-04-01,4.6939170825000005
Goa,2010-07-01,4.367587553
Goa,2010-10-01,4.7674480594999995
Goa,2011-01-01,4.87072389
Goa,2011-04-01,4.687145412
Goa,2011-07-01,4.407166029
Goa,2011-10-01,4.849001409
Goa,2012-01-01,4.869537621499999
Goa,2012-04-01,4.720493587
Goa,2012-07-01,4.470452672
Goa,2012-10-01,4.8044918365000004
Goa,2013-01-01,4.8687948510000005
Goa,2013-04-01,4.6676104555
Goa,2013-07-01,4.418348351000001
Goa,2013-10-01,4.8180684135
Goa,2014-01-01,4.8599313995
Goa,2014-04-01,4.7592712115
Goa,2014-07-01,4.41475471
Goa,2014-10-01,4.7947406745
Goa,2015-01-01,4.862760547500001
Goa,2015-04-01,4.6819381675
Goa,2015-07-01,4.584884959
Goa,2015-10-01,4.8217943885
Goa,2016-01-01,4.854179288999999
Goa,2016-04-01,4.630495530999999
Goa,2016-07-01,4.449775767
Goa,2016-10-01,4.837473829
Goa,2017-01-01,4.874258977
Goa,2017-04-01,4.6937964784999995
Goa,2017-07-01,4.4696216655
Goa,2017-10-01,4.7893854445
Goa,2018-01-01,4.841893468
Goa,2018-04-01,4.654119869500001
Goa,2018-07-01,4.5818471625
Goa,2018-10-01,4.834120533
Goa,2019-01-01,4.8727483320000005
Goa,2019-04-01,4.7353424285
Goa,2019-07-01,4.381528553
Goa,2019-10-01,4.755259098
Gujarat,2000-01-01,4.939424488615386
Gujarat,2000-04-01,4.887616753807692
Gujarat,2000-07-01,4.704745405923076
Gujarat,2000-10-01,4.937255320807693
Gujarat,2001-01-01,4.938177595692308
Gujarat,2001-04-01,4.898258836807691
Gujarat,2001-07-01,4.696331292307691
Gujarat,2001-10-01,4.9094392427307705
Gujarat,2002-01-01,4.9269536673846135
Gujarat,2002-04-01,4.8798231616923085
Gujarat,2002-07-01,4.753361280230768
Gujarat,2002-10-01,4.9384086592307685
Gujarat,2003-01-01,4.935456409192308
Gujarat,2003-04-01,4.882295118846153
Gujarat,2003-07-01,4.681937269499999
Gujarat,2003-10-01,4.940490937884615
Gujarat,2004-01-01,4.935087945384615
Gujarat,2004-04-01,4.874886737846153
Gujarat,2004-10-01,4.898952617666667
Gujarat,2005-01-01,4.9306885244230765
Gujarat,2005-04-01,4.8751636331538455
Gujarat,2005-07-01,4.6290020531538465
Gujarat,2005-10-01,4.938033492807692
Gujarat,2006-01-01,4.936599556230769
Gujarat,2006-04-01,4.876660160730769
Gujarat,2006-07-01,4.612503927307692
Gujarat,2006-10-01,4.9351641917307685
Gujarat,2007-01-01,4.936120140576923
Gujarat,2007-04-01,4.879754644153846
Gujarat,2007-07-01,4.64006611296154
Gujarat,2007-10-01,4.9341373437692315
Gujarat,2008-01-01,4.932354454923076
Gujarat,2008-04-01,4.8809228465384615
Gujarat,2008-07-01,4.656634871
Gujarat,2008-10-01,4.91166473076923
Gujarat,2009-01-01,4.9224637130384625
Gujarat,2009-04-01,4.908542332846152
Gujarat,2009-07-01,4.735119790692308
Gujarat,2009-10-01,4.924139228423076
Gujarat,2010-01-01,4.924540702384615
Gujarat,2010-04-01,4.895207427576922
Gujarat,2010-07-01,4.588419117269231
Gujarat,2010-10-01,4.90367193173077
Gujarat,2011-01-01,4.9419694575384625
Gujarat,2011-04-01,4.878810715692308
Gujarat,2011-07-01,4.5605452573461545
Gujarat,2011-10-01,4.9266906547692315
Gujarat,2012-01-01,4.942125208076923
Gujarat,2012-04-01,4.926468550615384
Gujarat,2012-07-01,4.583732164807691
Gujarat,2012-10-01,4.933549758653846
Gujarat,2013-01-01,4.9348535716538455
Gujarat,2013-04-01,4.853482235307692
Gujarat,2013-07-01,4.555279014115384
Gujarat,2013-10-01,4.929305551807692
Gujarat,2014-01-01,4.932984175769231
Gujarat,2014-04-01,4.936637461269232
Gujarat,2014-07-01,4.676867412846154
Gujarat,2014-10-01,4.916893832038462
Gujarat,2015-01-01,4.929930463192307
Gujarat,2015-04-01,4.883228693615384
Gujarat,2015-07-01,4.7385663145384616
Gujarat,2015-10-01,4.935208001192308
Gujarat,2016-01-01,4.9363302186153835
Gujarat,2016-04-01,4.8701778876538455
Gujarat,2016-07-01,4.5971466666153855
Gujarat,2016-10-01,4.913988500000001
Gujarat,2017-01-01,4.940421416576923
Gujarat,2017-04-01,4.901883717307692
Gujarat,2017-07-01,4.683956146269231
Gujarat,2017-10-01,4.903631820692308
Gujarat,2018-01-01,4.927240863076922
Gujarat,2018-04-01,4.909142056923077
Gujarat,2018-07-01,4.592601829538462
Gujarat,2018-10-01,4.934271549653847
Gujarat,2019-01-01,4.93917534526923
Gujarat,2019-04-01,4.901495072192306
Gujarat,2019-07-01,4.544115952730769
Gujarat,2019-10-01,4.888494119461539
Haryana,2000-01-01,4.967607188571429
Haryana,2000-04-01,4.982848272952381
Haryana,2000-07-01,4.839131919095239
Haryana,2000-10-01,4.977133649190477
Haryana,2001-01-01,4.96416255652381
Haryana,2001-04-01,4.9647316050952375
Haryana,2001-07-01,4.875992502095239
Haryana,2001-10-01,4.991437300285715
Haryana,2002-01-01,4.952300578333333
Haryana,2002-04-01,4.980819082238094
Haryana,2002-07-01,4.920559944047619
Haryana,2002-10-01,4.987466985619047
Haryana,2003-01-01,4.913766899333332
Haryana,2003-04-01,4.971124053190475
Haryana,2003-07-01,4.85254813847619
Haryana,2003-10-01,4.9802286339999995
Haryana,2004-01-01,4.95926992347619
Haryana,2004-04-01,4.977737584761905
Haryana,2004-10-01,4.95057263304
Haryana,2005-01-01,4.895613780666666
Haryana,2005-04-01,4.964414060619047
Haryana,2005-07-01,4.876214100000001
Haryana,2005-10-01,4.99121957904762
Haryana,2006-01-01,4.933882800380952
Haryana,2006-04-01,4.969323136952381
Haryana,2006-07-01,4.901650291619047
Haryana,2006-10-01,4.990094861000001
Haryana,2007-01-01,4.936033842904764
Haryana,2007-04-01,4.972428983666667
Haryana,2007-07-01,4.883306135142855
Haryana,2007-10-01,4.9837309146190485
Haryana,2008-01-01,4.954204179666668
Haryana,2008-04-01,4.917726544095238
Haryana,2008-07-01,4.843798864857143
Haryana,2008-10-01,4.975548204619048
Haryana,2009-01-01,4.950035731047619
Haryana,2009-04-01,4.985846701904762
Haryana,2009-07-01,4.912406789047618
Haryana,2009-10-01,4.961439759904761
Haryana,2010-01-01,4.943787867666667
Haryana,2010-04-01,4.985110028761905
Haryana,2010-07-01,4.781833391476191
Haryana,2010-10-01,4.974195394285714
Haryana,2011-01-01,4.94866211552381
Haryana,2011-04-01,4.961559645285714
Haryana,2011-07-01,4.846870275571429
Haryana,2011-10-01,4.9958550874761904
Haryana,2012-01-01,4.957515657
Haryana,2012-04-01,4.9712526291904755
Haryana,2012-07-01,4.811358645285714
Haryana,2012-10-01,4.992152621380952
Haryana,2013-01-01,4.921290981000001
Haryana,2013-04-01,4.972606301380952
Haryana,2013-07-01,4.868893025190475
Haryana,2013-10-01,4.985345595190476
Haryana,2014-01-01,4.9077021966666665
Haryana,2014-04-01,4.986085532476191
Haryana,2014-07-01,4.9062061957619045
Haryana,2014-10-01,4.980033691476191
Haryana,2015-01-01,4.911971867190476
Haryana,2015-04-01,4.964293096571429
Haryana,2015-07-01,4.87731960547619
Haryana,2015-10-01,4.989909504238096
Haryana,2016-01-01,4.954957526095238
Haryana,2016-04-01,4.969810534952381
Haryana,2016-07-01,4.8456608565714285
Haryana,2016-10-01,4.9949968431428555
Haryana,2017-01-01,4.941678691571427
Haryana,2017-04-01,4.956865694047617
Haryana,2017-07-01,4.884203716619047
Haryana,2017-10-01,4.967695867142857
Haryana,2018-01-01,4.9735484827142855
Haryana,2018-04-01,4.965895211666665
Haryana,2018-07-01,4.77493309652381
Haryana,2018-10-01,4.989497112380953
Haryana,2019-01-01,4.9135943942380935
Haryana,2019-04-01,4.972111752095238
Haryana,2019-07-01,4.892302681047618
Haryana,2019-10-01,4.9460233609047615
Himachal Pradesh,2000-01-01,4.646532866583333
Himachal Pradesh,2000-04-01,4.824458590083334
Himachal Pradesh,2000-07-01,4.7807417585000005
Himachal Pradesh,2000-10-01,4.797801746666667
Himachal Pradesh,2001-01-01,4.688409047916666
Himachal Pradesh,2001-04-01,4.756778150916667
Himachal Pradesh,2001-07-01,4.851150719333333
Himachal Pradesh,2001-10-01,4.808770486583333
Himachal Pradesh,2002-01-01,4.607640317333334
Himachal Pradesh,2002-04-01,4.823687718333333
Himachal Pradesh,2002-07-01,4.830806693833333
Himachal Pradesh,2002-10-01,4.808555661500001
Himachal Pradesh,2003-01-01,4.631469397000001
Himachal Pradesh,2003-04-01,4.810798098666666
Himachal Pradesh,2003-07-01,4.811399360166667
Himachal Pradesh,2003-10-01,4.812752302249999
Himachal Pradesh,2004-01-01,4.651420676916667
Himachal Pradesh,2004-04-01,4.832261206166666
Himachal Pradesh,2004-10-01,4.721000993882353
Himachal Pradesh,2005-01-01,4.533747279916667
Himachal Pradesh,2005-04-01,4.774840384583334
Himachal Pradesh,2005-07-01,4.804358229083333
Himachal Pradesh,2005-10-01,4.866503585666667
Himachal Pradesh,2006-01-01,4.596451391833332
Himachal Pradesh,2006-04-01,4.797511048166666
Himachal Pradesh,2006-07-01,4.8025177900000005
Himachal Pradesh,2006-10-01,4.769212160916666
Himachal Pradesh,2007-01-01,4.635907234333333
Himachal Pradesh,2007-04-01,4.824710337416667
Himachal Pradesh,2007-07-01,4.819354178666667
Himachal Pradesh,2007-10-01,4.797629928416667
Himachal Pradesh,2008-01-01,4.615895933
Himachal Pradesh,2008-04-01,4.775330326000001
Himachal Pradesh,2008-07-01,4.795936984083333
Himachal Pradesh,2008-10-01,4.808112255083334
Himachal Pradesh,2009-01-01,4.628448350583334
Himachal Pradesh,2009-04-01,4.803897903166668
Himachal Pradesh,2009-07-01,4.828190873916667
Himachal Pradesh,2009-10-01,4.741942136916667
Himachal Pradesh,2010-01-01,4.6783625515
Himachal Pradesh,2010-04-01,4.797845194750001
Himachal Pradesh,2010-07-01,4.725725984833334
Himachal Pradesh,2010-10-01,4.818917368416667
Himachal Pradesh,2011-01-01,4.588474199166666
Himachal Pradesh,2011-04-01,4.783870695
Himachal Pradesh,2011-07-01,4.7855552435
Himachal Pradesh,2011-10-01,4.863832693166667
Himachal Pradesh,2012-01-01,4.598928253666667
Himachal Pradesh,2012-04-01,4.777419868
Himachal Pradesh,2012-07-01,4.756835561833333
Himachal Pradesh,2012-10-01,4.788712698083332
Himachal Pradesh,2013-01-01,4.6187674014999995
Himachal Pradesh,2013-04-01,4.777430301166667
Himachal Pradesh,2013-07-01,4.840759995916667
Himachal Pradesh,2013-10-01,4.815068414333333
Himachal Pradesh,2014-01-01,4.561417767333333
Himachal Pradesh,2014-04-01,4.773641687
Himachal Pradesh,2014-07-01,4.82435115275
Himachal Pradesh,2014-10-01,4.8195211494166665
Himachal Pradesh,2015-01-01,4.56371485925
Himachal Pradesh,2015-04-01,4.762769719416667
Himachal Pradesh,2015-07-01,4.781880074916667
Himachal Pradesh,2015-10-01,4.787230260916668
Himachal Pradesh,2016-01-01,4.679010035749999
Himachal Pradesh,2016-04-01,4.808122982666666
Himachal Pradesh,2016-07-01,4.826874957833333
Himachal Pradesh,2016-10-01,4.887147199166667
Himachal Pradesh,2017-01-01,4.6006485895
Himachal Pradesh,2017-04-01,4.790714475083333
Himachal Pradesh,2017-07-01,4.830135511999999
Himachal Pradesh,2017-10-01,4.812289094166667
Himachal Pradesh,2018-01-01,4.697843836583333
Himachal Pradesh,2018-04-01,4.813877643416666
Himachal Pradesh,2018-07-01,4.739532871333333
Himachal Pradesh,2018-10-01,4.748719601416667
Himachal Pradesh,2019-01-01,4.536283299833333
Himachal Pradesh,2019-04-01,4.790359620666666
Himachal Pradesh,2019-07-01,4.812544828666667
Himachal Pradesh,2019-10-01,4.690223314
Jammu & Kashmir,2000-01-01,4.576652293478262
Jammu & Kashmir,2000-04-01,4.833580551695652
Jammu & Kashmir,2000-07-01,4.855001499130434
Jammu & Kashmir,2000-10-01,4.743322179521738
Jammu & Kashmir,2001-01-01,4.631682857695652
Jammu & Kashmir,2001-04-01,4.776080362173913
Jammu & Kashmir,2001-07-01,4.87803488747826
Jammu & Kashmir,2001-10-01,4.726644752304348
Jammu & Kashmir,2002-01-01,4.518127774043478
Jammu & Kashmir,2002-04-01,4.792853750086957
Jammu & Kashmir,2002-07-01,4.882654150304347
Jammu & Kashmir,2002-10-01,4.765716630086955
Jammu & Kashmir,2003-01-01,4.479171005608696
Jammu & Kashmir,2003-04-01,4.7680982772173905
Jammu & Kashmir,2003-07-01,4.89023027652174
Jammu & Kashmir,2003-10-01,4.7264574765652165
Jammu & Kashmir,2004-01-01,4.55921573873913
Jammu & Kashmir,2004-04-01,4.7927259262173925
Jammu & Kashmir,2004-10-01,4.6993885347407405
Jammu & Kashmir,2005-01-01,4.3739732107391305
Jammu & Kashmir,2005-04-01,4.735659343086957
Jammu & Kashmir,2005-07-01,4.889763105130434
Jammu & Kashmir,2005-10-01,4.790911629608695
Jammu & Kashmir,2006-01-01,4.457140030478262
Jammu & Kashmir,2006-04-01,4.799068257173913
Jammu & Kashmir,2006-07-01,4.865398296130434
Jammu & Kashmir,2006-10-01,4.663801357739131
Jammu & Kashmir,2007-01-01,4.527013713565217
Jammu & Kashmir,2007-04-01,4.834136313434782
Jammu & Kashmir,2007-07-01,4.890080199086956
Jammu & Kashmir,2007-10-01,4.79694851421739
Jammu & Kashmir,2008-01-01,4.471911695521739
Jammu & Kashmir,2008-04-01,4.758524603130435
Jammu & Kashmir,2008-07-01,4.868358525695652
Jammu & Kashmir,2008-10-01,4.758631498695652
Jammu & Kashmir,2009-01-01,4.47113437426087
Jammu & Kashmir,2009-04-01,4.752343817913043
Jammu & Kashmir,2009-07-01,4.898745392086957
Jammu & Kashmir,2009-10-01,4.703711235869565
Jammu & Kashmir,2010-01-01,4.543770054869566
Jammu & Kashmir,2010-04-01,4.730872369999999
Jammu & Kashmir,2010-07-01,4.83154131152174
Jammu & Kashmir,2010-10-01,4.8320031782173904
Jammu & Kashmir,2011-01-01,4.460882534869564
Jammu & Kashmir,2011-04-01,4.76789690978261
Jammu & Kashmir,2011-07-01,4.874711400347826
Jammu & Kashmir,2011-10-01,4.779479594086956
Jammu & Kashmir,2012-01-01,4.432759629260869
Jammu & Kashmir,2012-04-01,4.719278440521739
Jammu & Kashmir,2012-07-01,4.841258953043478
Jammu & Kashmir,2012-10-01,4.717120909521739
Jammu & Kashmir,2013-01-01,4.491333035826087
Jammu & Kashmir,2013-04-01,4.76883718747826
Jammu & Kashmir,2013-07-01,4.883140727130435
Jammu & Kashmir,2013-10-01,4.747705434043479
Jammu & Kashmir,2014-01-01,4.39855400447826
Jammu & Kashmir,2014-04-01,4.7521356623043465
Jammu & Kashmir,2014-07-01,4.850461538086957
Jammu & Kashmir,2014-10-01,4.745291382869566
Jammu & Kashmir,2015-01-01,4.472165624739131
Jammu & Kashmir,2015-04-01,4.7293914556956524
Jammu & Kashmir,2015-07-01,4.852883045652173
Jammu & Kashmir,2015-10-01,4.686404240869566
Jammu & Kashmir,2016-01-01,4.560951325652173
Jammu & Kashmir,2016-04-01,4.773804822173913
Jammu & Kashmir,2016-07-01,4.874036152782607
Jammu & Kashmir,2016-10-01,4.842862730652174
Jammu & Kashmir,2017-01-01,4.409517746956521
Jammu & Kashmir,2017-04-01,4.730108955
Jammu & Kashmir,2017-07-01,4.898532479565217
Jammu & Kashmir,2017-10-01,4.773564202826087
Jammu & Kashmir,2018-01-01,4.613533682347825
Jammu & Kashmir,2018-04-01,4.739224254391305
Jammu & Kashmir,2018-07-01,4.879897388130435
Jammu & Kashmir,2018-10-01,4.70500325173913
Jammu & Kashmir,2019-01-01,4.373666923304349
Jammu & Kashmir,2019-04-01,4.716240404173913
Jammu & Kashmir,2019-07-01,4.883778155565217
Jammu & Kashmir,2019-10-01,4.592355252565218
Jharkhand,2000-01-01,4.944166149083333
Jharkhand,2000-04-01,4.824517945708333
Jharkhand,2000-07-01,4.572923113416667
Jharkhand,2000-10-01,4.962773308875
Jharkhand,2001-01-01,4.953677594458333
Jharkhand,2001-04-01,4.9070265410000005
Jharkhand,2001-07-01,4.610065883749999
Jharkhand,2001-10-01,4.9183203190416664
Jharkhand,2002-01-01,4.9466381039583345
Jharkhand,2002-04-01,4.873803934166667
Jharkhand,2002-07-01,4.580855214875
Jharkhand,2002-10-01,4.937675927833333
Jharkhand,2003-01-01,4.937918689291666
Jharkhand,2003-04-01,4.849134643083333
Jharkhand,2003-07-01,4.641134774666668
Jharkhand,2003-10-01,4.853771076125
Jharkhand,2004-01-01,4.948795377041666
Jharkhand,2004-04-01,4.848565673625001
Jharkhand,2004-10-01,4.93611850574074
Jharkhand,2005-01-01,4.913567147916667
Jharkhand,2005-04-01,4.891952646958333
Jharkhand,2005-07-01,4.611298413791667
Jharkhand,2005-10-01,4.920655045125
Jharkhand,2006-01-01,4.948085970500001
Jharkhand,2006-04-01,4.829818047875
Jharkhand,2006-07-01,4.6171684786250005
Jharkhand,2006-10-01,4.931635187208333
Jharkhand,2007-01-01,4.92987060425
Jharkhand,2007-04-01,4.8536619141249995
Jharkhand,2007-07-01,4.538052069125
Jharkhand,2007-10-01,4.9480561895
Jharkhand,2008-01-01,4.9283384718750005
Jharkhand,2008-04-01,4.828609717708334
Jharkhand,2008-07-01,4.5639629919999996
Jharkhand,2008-10-01,4.9510017536666675
Jharkhand,2009-01-01,4.959772243375
Jharkhand,2009-04-01,4.907729860500001
Jharkhand,2009-07-01,4.636044196541667
Jharkhand,2009-10-01,4.9113949925
Jharkhand,2010-01-01,4.951090459791667
Jharkhand,2010-04-01,4.870133334541666
Jharkhand,2010-07-01,4.650358066208333
Jharkhand,2010-10-01,4.896396131166666
Jharkhand,2011-01-01,4.958199907750001
Jharkhand,2011-04-01,4.795494833875
Jharkhand,2011-07-01,4.580522221791667
Jharkhand,2011-10-01,4.965130737708333
Jharkhand,2012-01-01,4.941021515166667
Jharkhand,2012-04-01,4.872412124125
Jharkhand,2012-07-01,4.573491530249999
Jharkhand,2012-10-01,4.928773130333332
Jharkhand,2013-01-01,4.946760886541666
Jharkhand,2013-04-01,4.808630254166668
Jharkhand,2013-07-01,4.672275570291666
Jharkhand,2013-10-01,4.883308894041666
Jharkhand,2014-01-01,4.905509326125
Jharkhand,2014-04-01,4.880895178249999
Jharkhand,2014-07-01,4.623988584625
Jharkhand,2014-10-01,4.926777387541667
Jharkhand,2015-01-01,4.9307827646249995
Jharkhand,2015-04-01,4.848859754833333
Jharkhand,2015-07-01,4.639449538791668
Jharkhand,2015-10-01,4.960761155791666
Jharkhand,2016-01-01,4.949050173166666
Jharkhand,2016-04-01,4.883652355916667
Jharkhand,2016-07-01,4.557406340999999
Jharkhand,2016-10-01,4.951278347083333
Jharkhand,2017-01-01,4.961475670416667
Jharkhand,2017-04-01,4.897826655833334
Jharkhand,2017-07-01,4.56463136525
Jharkhand,2017-10-01,4.916639726875001
Jharkhand,2018-01-01,4.93652670425
Jharkhand,2018-04-01,4.868896930791666
Jharkhand,2018-07-01,4.584821830833335
Jharkhand,2018-10-01,4.9328411379583335
Jharkhand,2019-01-01,4.940765013125
Jharkhand,2019-04-01,4.890288708291666
Jharkhand,2019-07-01,4.606835698499999
Jharkhand,2019-10-01,4.897501562083334
Karnataka,2000-01-01,4.9531645205
Karnataka,2000-04-01,4.763968820666666
Karnataka,2000-07-01,4.596020608200001
Karnataka,2000-10-01,4.842183345000001
Karnataka,2001-01-01,4.947870317233335
Karnataka,2001-04-01,4.787445293999998
Karnataka,2001-07-01,4.5568647783000005
Karnataka,2001-10-01,4.837727739833331
Karnataka,2002-01-01,4.936220984099999
Karnataka,2002-04-01,4.770271051233332
Karnataka,2002-07-01,4.6854758145333335
Karnataka,2002-10-01,4.842340622600001
Karnataka,2003-01-01,4.954995878033333
Karnataka,2003-04-01,4.787568975900001
Karnataka,2003-07-01,4.541980739333334
Karnataka,2003-10-01,4.8447354024000004
Karnataka,2004-01-01,4.960478417233334
Karnataka,2004-04-01,4.746352856533334
Karnataka,2004-10-01,4.864138978224998
Karnataka,2005-01-01,4.951535238433333
Karnataka,2005-04-01,4.776348882333333
Karnataka,2005-07-01,4.497413714633334
Karnataka,2005-10-01,4.795219643933334
Karnataka,2006-01-01,4.958296793333333
Karnataka,2006-04-01,4.798346612366666
Karnataka,2006-07-01,4.556758084266667
Karnataka,2006-10-01,4.844325205933334
Karnataka,2007-01-01,4.959279678
Karnataka,2007-04-01,4.750633021633333
Karnataka,2007-07-01,4.433414909533335
Karnataka,2007-10-01,4.851460608933333
Karnataka,2008-01-01,4.911319952033332
Karnataka,2008-04-01,4.776944392933334
Karnataka,2008-07-01,4.564931236133334
