date,Ward_No,mean
2/14/2020,10,-1.796579072
2/14/2020,11,-1.936226884
2/14/2020,22,-1.861384557
2/14/2020,23,-1.615662968
2/14/2020,24,-1.621669894
2/16/2020,12,-0.666321863
2/16/2020,13,-0.744906435
2/16/2020,14,-0.618729954
2/16/2020,15,-0.70462442
2/16/2020,16,-0.641552483
2/16/2020,17,-0.654539711
2/16/2020,18,-0.622813307
2/16/2020,19,-0.665461228
2/16/2020,20,-0.704177819
2/16/2020,21,-0.664016248
2/16/2020,1,-0.680411
2/16/2020,2,-0.672689222
2/16/2020,3,-0.674367629
2/16/2020,4,-0.665081869
2/16/2020,5,-0.658891054
2/16/2020,6,-0.650821626
2/16/2020,7,-0.647870849
2/16/2020,8,-0.647075133
2/16/2020,9,-0.616790178
2/16/2020,10,-0.626939373
2/16/2020,11,-0.703427716
2/16/2020,22,-0.72287845
2/16/2020,23,-0.591793671
2/16/2020,24,-0.664420857
2/17/2020,12,-1.074503705
2/17/2020,13,-1.153762403
2/17/2020,14,-1.020750985
2/17/2020,15,-1.182279573
2/17/2020,16,-1.071423979
2/17/2020,17,-1.061702154
2/17/2020,18,-0.99638009
2/17/2020,19,-0.994180555
2/17/2020,20,-1.041563267
2/17/2020,21,-1.110948427
2/17/2020,1,-1.223552512
2/17/2020,2,-1.198272639
2/17/2020,3,-1.206807349
2/17/2020,4,-1.215670745
2/17/2020,5,-1.190255397
2/17/2020,6,-1.133264327
2/17/2020,7,-1.220920826
2/17/2020,8,-1.058443048
2/17/2020,9,-1.05878837
2/17/2020,10,-1.018399128
2/17/2020,11,-1.18687833
2/17/2020,22,-1.116854696
2/17/2020,23,-1.036454516
2/17/2020,24,-0.992467527
2/18/2020,12,-1.410999111
2/18/2020,13,-1.45017373
2/18/2020,14,-1.374863977
2/18/2020,15,-1.492044613
2/18/2020,16,-1.413111674
2/18/2020,17,-1.378307063
2/18/2020,18,-1.278897361
2/18/2020,19,-1.290321933
2/18/2020,20,-1.365683342
2/18/2020,21,-1.465854975
2/18/2020,1,-1.609816661
2/18/2020,2,-1.542837293
2/18/2020,3,-1.545470807
2/18/2020,4,-1.585097224
2/18/2020,5,-1.435778838
2/18/2020,6,-1.458385489
2/18/2020,7,-1.433907469
2/18/2020,8,-1.37556984
2/18/2020,9,-1.380675179
2/18/2020,10,-1.380988154
2/18/2020,11,-1.55275383
2/18/2020,22,-1.430365848
2/18/2020,23,-1.418127951
2/18/2020,24,-1.281340479
2/19/2020,12,-1.428998906
2/19/2020,13,-1.539051659
2/19/2020,14,-1.501100022
2/19/2020,15,-1.605172412
2/19/2020,16,-1.538907346
2/19/2020,17,-1.450269498
2/19/2020,18,-1.388970346
2/19/2020,19,-1.334279382
2/19/2020,20,-1.475410268
2/19/2020,21,-1.621657212
2/19/2020,1,-1.502648026
2/19/2020,2,-1.496408873
2/19/2020,3,-1.425216611
2/19/2020,4,-1.48265869
2/19/2020,5,-1.492655455
2/19/2020,6,-1.47366679
2/19/2020,7,-1.548667635
2/19/2020,8,-1.482322732
2/19/2020,9,-1.454528406
2/19/2020,10,-1.454498995
2/19/2020,11,-1.682827605
2/19/2020,22,-1.56566775
2/19/2020,23,-1.498332958
2/19/2020,24,-1.347748078
2/20/2020,12,-1.511114265
2/20/2020,13,-1.625424933
2/20/2020,14,-1.615184313
2/20/2020,15,-1.696595566
2/20/2020,16,-1.483896961
2/20/2020,17,-1.466116278
2/20/2020,18,-1.485631133
2/20/2020,19,-1.451707428
2/20/2020,20,-1.604313624
2/20/2020,21,-1.634374305
2/20/2020,1,-1.602739151
2/20/2020,2,-1.562457054
2/20/2020,3,-1.61667099
2/20/2020,4,-1.69328012
2/20/2020,5,-1.585660235
2/20/2020,6,-1.57710995
2/20/2020,7,-1.599410627
2/20/2020,8,-1.50459177
2/20/2020,9,-1.55132066
2/20/2020,10,-1.480196163
2/20/2020,11,-1.716149293
2/20/2020,22,-1.650809281
2/20/2020,23,-1.578336059
2/20/2020,24,-1.420431385
2/21/2020,12,-1.059178736
2/21/2020,13,-1.132261456
2/21/2020,14,-1.147554394
2/21/2020,15,-1.26874964
2/21/2020,16,-1.002095658
2/21/2020,17,-0.992995091
2/21/2020,18,-1.000073137
2/21/2020,19,-1.050443871
2/21/2020,20,-1.174683434
2/21/2020,21,-1.224474377
2/21/2020,1,-0.982018429
2/21/2020,2,-0.983039753
2/21/2020,3,-0.983249345
2/21/2020,4,-0.993634907
2/21/2020,5,-0.993804198
2/21/2020,6,-0.996754118
2/21/2020,7,-1.0109524
2/21/2020,8,-0.997558451
2/21/2020,9,-1.04163508
2/21/2020,10,-0.982348531
2/21/2020,11,-1.267148623
2/21/2020,22,-1.265100933
2/21/2020,23,-1.099015168
2/21/2020,24,-1.004985614
2/22/2020,12,-0.920132834
2/22/2020,13,-0.958423904
2/22/2020,14,-0.965694944
2/22/2020,15,-1.08642919
2/22/2020,16,-0.910997586
2/22/2020,17,-0.9706014
2/22/2020,18,-0.939853111
2/22/2020,19,-0.950350511
2/22/2020,20,-0.979378771
2/22/2020,21,-0.998533917
2/22/2020,1,-1.119259996
2/22/2020,2,-1.063798588
2/22/2020,3,-1.084620292
2/22/2020,4,-1.134213851
2/22/2020,5,-1.042604061
2/22/2020,6,-1.025431091
2/22/2020,7,-1.046280921
2/22/2020,8,-0.972714879
2/22/2020,9,-0.959801343
2/22/2020,10,-0.888425934
2/22/2020,11,-1.076487668
2/22/2020,22,-0.993731636
2/22/2020,23,-0.941201223
2/22/2020,24,-0.93827585
2/23/2020,12,-1.117084232
2/23/2020,13,-1.202514736
2/23/2020,14,-1.173925759
2/23/2020,15,-1.2066523
2/23/2020,16,-1.130446459
2/23/2020,17,-1.093350065
2/23/2020,18,-1.094934764
2/23/2020,19,-1.048544228
2/23/2020,20,-1.194057952
2/23/2020,21,-1.208301271
2/23/2020,1,-1.378557415
2/23/2020,2,-1.245655002
2/23/2020,3,-1.269175994
2/23/2020,4,-1.282729508
2/23/2020,5,-1.236483491
2/23/2020,6,-1.173694432
2/23/2020,7,-1.266820297
2/23/2020,8,-1.135668853
2/23/2020,9,-1.139282319
2/23/2020,10,-1.085574085
2/23/2020,11,-1.286634733
2/23/2020,22,-1.179562208
2/23/2020,23,-1.120080547
2/23/2020,24,-1.018499057
2/24/2020,12,-1.294215697
2/24/2020,13,-1.346106143
2/24/2020,14,-1.28427872
2/24/2020,15,-1.239376455
2/24/2020,16,-1.352546903
2/24/2020,17,-1.295457354
2/24/2020,18,-1.107667654
2/24/2020,19,-1.112887787
2/24/2020,20,-1.24362093
2/24/2020,21,-1.348479389
2/24/2020,1,-1.46089479
2/24/2020,2,-1.412917844
2/24/2020,3,-1.370828035
2/24/2020,4,-1.346670629
2/24/2020,5,-1.330108365
2/24/2020,6,-1.367234631
2/24/2020,7,-1.324570508
2/24/2020,8,-1.208206793
2/24/2020,9,-1.191531212
2/24/2020,10,-1.248918738
2/24/2020,11,-1.4236646
2/24/2020,22,-1.264797951
2/24/2020,23,-1.25511858
2/24/2020,24,-1.117692282
2/25/2020,12,-2.127067039
2/25/2020,13,-1.98553906
2/25/2020,14,-2.358699556
2/25/2020,15,-2.045855275
2/25/2020,16,-2.291667607
2/25/2020,17,-2.297225118
2/25/2020,18,-2.300976339
2/25/2020,19,-2.267943584
2/25/2020,20,-2.153818951
2/25/2020,21,-2.253107322
2/25/2020,1,-1.208751024
2/25/2020,2,-1.568775358
2/25/2020,3,-1.372682904
2/25/2020,4,-1.334302259
2/25/2020,5,-2.061347267
2/25/2020,6,-2.149443608
2/25/2020,7,-2.00919546
2/25/2020,8,-2.315037971
2/25/2020,9,-2.27563981
2/25/2020,10,-2.139327587
2/25/2020,11,-2.117120248
2/25/2020,22,-2.085438668
2/25/2020,23,-2.354025281
2/25/2020,24,-2.177464864
2/26/2020,12,-0.962589448
2/26/2020,13,-1.053943632
2/26/2020,14,-0.874911118
2/26/2020,15,-0.95819153
2/26/2020,16,-0.956504899
2/26/2020,17,-0.954864061
2/26/2020,18,-0.892420723
2/26/2020,19,-0.943508906
2/26/2020,20,-1.055631157
2/26/2020,21,-0.95459907
2/26/2020,1,-0.825321866
2/26/2020,2,-0.830445023
2/26/2020,3,-0.831638352
2/26/2020,4,-0.869422615
2/26/2020,5,-0.872292621
2/26/2020,6,-0.872414019
2/26/2020,7,-0.870555979
2/26/2020,8,-0.902587934
2/26/2020,9,-0.867918864
2/26/2020,10,-0.949347241
2/26/2020,11,-0.984909998
2/26/2020,22,-1.023672437
2/26/2020,23,-0.846101348
2/26/2020,24,-0.939361689
2/27/2020,12,-0.789154103
2/27/2020,13,-0.807278544
2/27/2020,14,-0.84793203
2/27/2020,15,-0.900863314
2/27/2020,16,-0.855436564
2/27/2020,17,-0.87465482
2/27/2020,18,-0.860463719
2/27/2020,19,-0.796817451
2/27/2020,20,-0.80534916
2/27/2020,21,-0.866360388
2/27/2020,1,-0.995512703
2/27/2020,2,-0.962871075
2/27/2020,3,-0.962871075
2/27/2020,4,-0.966556137
2/27/2020,5,-0.960651749
2/27/2020,6,-0.95417316
2/27/2020,7,-0.955611122
2/27/2020,8,-0.897964165
2/27/2020,9,-0.92508186
2/27/2020,10,-0.80808735
2/27/2020,11,-0.926730162
2/27/2020,22,-0.857019814
2/27/2020,23,-0.920091161
2/27/2020,24,-0.808682145
2/28/2020,12,-1.261334873
2/28/2020,13,-1.245252634
2/28/2020,14,-1.283078671
2/28/2020,15,-1.281170043
2/28/2020,16,-1.266069928
2/28/2020,17,-1.223769109
2/28/2020,18,-1.218196376
2/28/2020,19,-1.211341577
2/28/2020,20,-1.281324102
2/28/2020,21,-1.314073896
2/28/2020,1,-1.39516088
2/28/2020,2,-1.257031508
2/28/2020,3,-1.273607474
2/28/2020,4,-1.363977275
2/28/2020,5,-1.254186315
2/28/2020,6,-1.260434546
2/28/2020,7,-1.269627794
2/28/2020,8,-1.260315479
2/28/2020,9,-1.263311489
2/28/2020,10,-1.215304038
2/28/2020,11,-1.33799233
2/28/2020,22,-1.301678332
2/28/2020,23,-1.265574359
2/28/2020,24,-1.15271104
2/29/2020,12,-1.460867033
2/29/2020,13,-1.518639262
2/29/2020,14,-1.342232021
2/29/2020,15,-1.481538879
2/29/2020,16,-1.4596345
2/29/2020,17,-1.348529046
2/29/2020,18,-1.263345115
2/29/2020,19,-1.245427313
2/29/2020,20,-1.383459544
2/29/2020,21,-1.510617794
2/29/2020,1,-1.495291554
2/29/2020,2,-1.277862125
2/29/2020,3,-1.281585617
2/29/2020,4,-1.446878653
2/29/2020,5,-1.29990481
2/29/2020,6,-1.392213337
2/29/2020,7,-1.41313346
2/29/2020,8,-1.356412367
2/29/2020,9,-1.351477946
2/29/2020,10,-1.418442562
2/29/2020,11,-1.530323086
2/29/2020,22,-1.458411773
2/29/2020,23,-1.399314336
2/29/2020,24,-1.242991662
3/1/2020,12,-1.605933144
3/1/2020,13,-1.662490799
3/1/2020,14,-1.466555116
3/1/2020,15,-1.635542783
3/1/2020,16,-1.599567857
3/1/2020,17,-1.522210039
3/1/2020,18,-1.417122152
3/1/2020,19,-1.394617375
3/1/2020,20,-1.59687958
3/1/2020,21,-1.579091603
3/1/2020,1,-1.455691165
3/1/2020,2,-1.451777478
3/1/2020,3,-1.455475841
3/1/2020,4,-1.465823497
3/1/2020,5,-1.467987806
3/1/2020,6,-1.486947755
3/1/2020,7,-1.460612843
3/1/2020,8,-1.487841264
3/1/2020,9,-1.449438095
3/1/2020,10,-1.589234524
3/1/2020,11,-1.716744485
3/1/2020,22,-1.589429062
3/1/2020,23,-1.417121228
3/1/2020,24,-1.466192568
3/2/2020,12,-1.590817286
3/2/2020,13,-1.63978621
3/2/2020,14,-1.452078178
3/2/2020,15,-1.584434156
3/2/2020,16,-1.547250248
3/2/2020,17,-1.520106772
3/2/2020,18,-1.412849511
3/2/2020,19,-1.490968794
3/2/2020,20,-1.572169684
3/2/2020,21,-1.525891098
3/2/2020,1,-1.47096068
3/2/2020,2,-1.44250622
3/2/2020,3,-1.450226973
3/2/2020,4,-1.484779499
3/2/2020,5,-1.442563693
3/2/2020,6,-1.438936307
3/2/2020,7,-1.432864373
3/2/2020,8,-1.449993181
3/2/2020,9,-1.414621692
3/2/2020,10,-1.541844436
3/2/2020,11,-1.604414928
3/2/2020,22,-1.549974575
3/2/2020,23,-1.374175518
3/2/2020,24,-1.468957134
3/3/2020,12,-1.114462328
3/3/2020,13,-1.204785808
3/3/2020,14,-1.189679197
3/3/2020,15,-1.249542974
3/3/2020,16,-1.053609801
3/3/2020,17,-1.100018561
3/3/2020,18,-1.14780984
3/3/2020,19,-1.194580154
3/3/2020,20,-1.272563823
3/3/2020,21,-1.213636266
3/3/2020,1,-1.112916493
3/3/2020,2,-1.106669076
3/3/2020,3,-1.10802959
3/3/2020,4,-1.185535443
3/3/2020,5,-1.178336574
3/3/2020,6,-1.205407765
3/3/2020,7,-1.203491732
3/3/2020,8,-1.143277682
3/3/2020,9,-1.163135278
3/3/2020,10,-1.06845103
3/3/2020,11,-1.242675382
3/3/2020,22,-1.271100155
3/3/2020,23,-1.151863088
3/3/2020,24,-1.157265901
3/4/2020,12,-0.894898143
3/4/2020,13,-0.822292033
3/4/2020,14,-0.891318033
3/4/2020,15,-0.76149099
3/4/2020,16,-0.94225326
3/4/2020,17,-0.898506848
3/4/2020,18,-0.852655986
3/4/2020,19,-0.861977772
3/4/2020,20,-0.88008876
3/4/2020,21,-0.845044039
3/4/2020,1,-1.078248057
3/4/2020,2,-1.041891226
3/4/2020,3,-1.063537557
3/4/2020,4,-1.074138342
3/4/2020,5,-1.027785972
3/4/2020,6,-0.953123866
3/4/2020,7,-1.089745682
3/4/2020,8,-0.896133577
3/4/2020,9,-0.883716395
3/4/2020,10,-0.904692386
3/4/2020,11,-0.770315605
3/4/2020,22,-0.783453543
3/4/2020,23,-0.873422811
3/4/2020,24,-0.857450396
3/5/2020,12,-0.958738325
3/5/2020,13,-1.019890405
3/5/2020,14,-0.808927158
3/5/2020,15,-0.874601817
3/5/2020,16,-1.049932853
3/5/2020,17,-0.879325421
3/5/2020,18,-0.660590606
3/5/2020,19,-0.715862119
3/5/2020,20,-0.895595867
3/5/2020,21,-0.952075967
3/5/2020,1,-1.153672184
3/5/2020,2,-0.964499176
3/5/2020,3,-0.971093582
3/5/2020,4,-1.12814773
3/5/2020,5,-0.966994385
3/5/2020,6,-0.953321973
3/5/2020,7,-0.965604679
3/5/2020,8,-0.854846122
3/5/2020,9,-0.823671558
3/5/2020,10,-0.937771266
3/5/2020,11,-1.006190393
3/5/2020,22,-0.86064424
3/5/2020,23,-0.963448425
3/5/2020,24,-0.744575344
3/6/2020,12,-1.346445007
3/6/2020,13,-1.287941566
3/6/2020,14,-1.354198732
3/6/2020,15,-1.449725089
3/6/2020,16,-0.926831722
3/6/2020,17,-0.875269612
3/6/2020,18,-1.132030975
3/6/2020,19,-1.163719043
3/6/2020,20,-0.931542895
3/6/2020,21,-1.320005862
3/6/2020,1,-1.091720633
3/6/2020,2,-1.01448022
3/6/2020,3,-1.049559972
3/6/2020,4,-1.153237629
3/6/2020,5,-1.041073514
3/6/2020,6,-0.981649132
3/6/2020,7,-1.234319053
3/6/2020,8,-0.968581353
3/6/2020,9,-1.139362651
3/6/2020,10,-0.743502892
3/6/2020,11,-1.381110978
3/6/2020,22,-1.218615045
3/6/2020,23,-1.386637978
3/6/2020,24,-1.036985688
3/7/2020,12,-1.371038339
3/7/2020,13,-1.39782166
3/7/2020,14,-1.203924084
3/7/2020,15,-1.363027014
3/7/2020,16,-1.393772576
3/7/2020,17,-1.246293807
3/7/2020,18,-1.112698362
3/7/2020,19,-1.113900359
3/7/2020,20,-1.237575265
3/7/2020,21,-1.248872752
3/7/2020,1,-1.301833595
3/7/2020,2,-1.296878513
3/7/2020,3,-1.296970532
3/7/2020,4,-1.346380538
3/7/2020,5,-1.284305459
3/7/2020,6,-1.276100962
3/7/2020,7,-1.286193466
3/7/2020,8,-1.260907715
3/7/2020,9,-1.198805684
3/7/2020,10,-1.29999411
3/7/2020,11,-1.320490977
3/7/2020,22,-1.285923866
3/7/2020,23,-1.193643751
3/7/2020,24,-1.125588908
3/8/2020,12,-0.929644347
3/8/2020,13,-0.963788388
3/8/2020,14,-0.975495777
3/8/2020,15,-0.989930818
3/8/2020,16,-0.950194684
3/8/2020,17,-0.948173138
3/8/2020,18,-0.900494105
3/8/2020,19,-0.952351832
3/8/2020,20,-1.018429955
3/8/2020,21,-1.002393255
3/8/2020,1,-0.976513528
3/8/2020,2,-0.990930974
3/8/2020,3,-0.990930974
3/8/2020,4,-0.99488072
3/8/2020,5,-0.993730921
3/8/2020,6,-1.007850682
3/8/2020,7,-1.029472693
3/8/2020,8,-0.960976969
3/8/2020,9,-0.989396313
3/8/2020,10,-0.913908
3/8/2020,11,-0.995340539
3/8/2020,22,-1.036469317
3/8/2020,23,-0.959897916
3/8/2020,24,-0.909323912
3/9/2020,12,-0.97816941
3/9/2020,13,-1.012993673
3/9/2020,14,-0.992584717
3/9/2020,15,-1.133703537
3/9/2020,16,-0.925840566
3/9/2020,17,-0.997230921
3/9/2020,18,-0.97128617
3/9/2020,19,-0.96790386
3/9/2020,20,-1.021350914
3/9/2020,21,-1.0541488
3/9/2020,1,-1.162610885
3/9/2020,2,-1.068297386
3/9/2020,3,-1.086209328
3/9/2020,4,-1.164176743
3/9/2020,5,-1.063014102
3/9/2020,6,-1.029471001
3/9/2020,7,-1.054027217
3/9/2020,8,-1.00771705
3/9/2020,9,-0.996060464
3/9/2020,10,-0.934874805
3/9/2020,11,-1.105572401
3/9/2020,22,-1.069572788
3/9/2020,23,-0.97277556
3/9/2020,24,-0.963796315
3/10/2020,12,-0.476655937
3/10/2020,13,-0.631011587
3/10/2020,14,-1.386054328
3/10/2020,15,-1.429480333
3/10/2020,16,-0.573817543
3/10/2020,17,-0.779039211
3/10/2020,18,-1.073246493
3/10/2020,19,-1.120923836
3/10/2020,20,-1.343925101
3/10/2020,21,-1.380136213
3/10/2020,1,-1.170752946
3/10/2020,2,-0.613678652
3/10/2020,3,-1.050521009
3/10/2020,4,-1.319678571
3/10/2020,5,-0.868496708
3/10/2020,6,-0.96446075
3/10/2020,7,-1.262616653
3/10/2020,8,-0.911585912
3/10/2020,9,-1.056190327
3/10/2020,10,-0.443670297
3/10/2020,11,-1.457076975
3/10/2020,22,-1.296388562
3/10/2020,23,-1.197628125
3/10/2020,24,-0.876002423
3/12/2020,12,-1.728339571
3/12/2020,13,-1.854984123
3/12/2020,14,-1.219248229
3/12/2020,15,-1.447767323
3/12/2020,16,-1.736379248
3/12/2020,17,-1.612598349
3/12/2020,18,-1.303574044
3/12/2020,19,-1.371868726
3/12/2020,20,-1.482525073
3/12/2020,21,-1.365250499
3/12/2020,1,-1.238461837
3/12/2020,2,-1.290039778
3/12/2020,3,-1.278299183
3/12/2020,4,-1.220076831
3/12/2020,5,-1.290274974
3/12/2020,6,-1.364177668
3/12/2020,7,-1.277398079
3/12/2020,8,-1.577948013
3/12/2020,9,-1.326442056
3/12/2020,10,-1.651324775
3/12/2020,11,-1.510228043
3/12/2020,22,-1.539322345
3/12/2020,23,-1.174608274
3/12/2020,24,-1.517155282
3/13/2020,12,-1.143766151
3/13/2020,13,-1.206193488
3/13/2020,14,-1.052841289
3/13/2020,15,-1.220136195
3/13/2020,16,-1.088945818
3/13/2020,17,-1.088960913
3/13/2020,18,-1.030263912
3/13/2020,19,-1.128764482
3/13/2020,20,-1.216212465
3/13/2020,21,-1.160239112
3/13/2020,1,-1.034114168
3/13/2020,2,-1.028466583
3/13/2020,3,-1.028098407
3/13/2020,4,-1.025973973
3/13/2020,5,-1.02148197
3/13/2020,6,-1.019087466
3/13/2020,7,-1.016106493
3/13/2020,8,-1.048486284
3/13/2020,9,-0.987394972
3/13/2020,10,-1.090048184
3/13/2020,11,-1.220325833
3/13/2020,22,-1.239338533
3/13/2020,23,-0.970900104
3/13/2020,24,-1.100125502
3/15/2020,12,-0.78394848
3/15/2020,13,-0.828170398
3/15/2020,14,-0.800256239
3/15/2020,15,-0.818467547
3/15/2020,16,-0.75862089
3/15/2020,17,-0.723378374
3/15/2020,18,-0.709795322
3/15/2020,19,-0.712026164
3/15/2020,20,-0.835848009
3/15/2020,21,-0.867995691
3/15/2020,1,-0.981343036
3/15/2020,2,-0.817584574
3/15/2020,3,-0.826024446
3/15/2020,4,-0.926015304
3/15/2020,5,-0.816943366
3/15/2020,6,-0.806093513
3/15/2020,7,-0.816591983
3/15/2020,8,-0.779154958
3/15/2020,9,-0.780437013
3/15/2020,10,-0.724070009
3/15/2020,11,-0.89523747
3/15/2020,22,-0.852329246
3/15/2020,23,-0.751741684
3/15/2020,24,-0.659127829
3/16/2020,12,-1.056667269
3/16/2020,13,-1.082908235
3/16/2020,14,-0.929578538
3/16/2020,15,-1.02594041
3/16/2020,16,-1.092820766
3/16/2020,17,-0.99100032
3/16/2020,18,-0.839542969
3/16/2020,19,-0.840650811
3/16/2020,20,-0.977362965
3/16/2020,21,-1.116847205
3/16/2020,1,-1.247947383
3/16/2020,2,-1.021160182
3/16/2020,3,-1.018888154
3/16/2020,4,-1.156029701
3/16/2020,5,-1.03939646
3/16/2020,6,-1.097301658
3/16/2020,7,-1.089203816
3/16/2020,8,-1.01926699
3/16/2020,9,-0.994491728
3/16/2020,10,-1.001763264
3/16/2020,11,-1.087943058
3/16/2020,22,-1.027474412
3/16/2020,23,-0.974040463
3/16/2020,24,-0.827289428
3/17/2020,12,-1.469534028
3/17/2020,13,-1.482698688
3/17/2020,14,-1.270397682
3/17/2020,15,-1.456660851
3/17/2020,16,-1.449268837
3/17/2020,17,-1.378090479
3/17/2020,18,-1.218960533
3/17/2020,19,-1.288559483
3/17/2020,20,-1.379071024
3/17/2020,21,-1.41881757
3/17/2020,1,-1.186566864
3/17/2020,2,-1.284501167
3/17/2020,3,-1.265109147
3/17/2020,4,-1.254815316
3/17/2020,5,-1.293971998
3/17/2020,6,-1.328218235
3/17/2020,7,-1.240562057
3/17/2020,8,-1.372012992
3/17/2020,9,-1.353532943
3/17/2020,10,-1.441886366
3/17/2020,11,-1.488742525
3/17/2020,22,-1.436160752
3/17/2020,23,-1.226453236
3/17/2020,24,-1.309743332
3/18/2020,12,-1.391892349
3/18/2020,13,-1.451459759
3/18/2020,14,-1.491043029
3/18/2020,15,-1.576710535
3/18/2020,16,-1.501086627
3/18/2020,17,-1.524048825
3/18/2020,18,-1.415481763
3/18/2020,19,-1.46880858
3/18/2020,20,-1.540719258
3/18/2020,21,-1.553562706
3/18/2020,1,-1.527484882
3/18/2020,2,-1.551764011
3/18/2020,3,-1.552057993
3/18/2020,4,-1.557217233
3/18/2020,5,-1.548986316
3/18/2020,6,-1.504899296
3/18/2020,7,-1.492444191
3/18/2020,8,-1.494838033
3/18/2020,9,-1.477014187
3/18/2020,10,-1.382714013
3/18/2020,11,-1.586261138
3/18/2020,22,-1.566615933
3/18/2020,23,-1.44322504
3/18/2020,24,-1.396695539
3/19/2020,12,-1.198489665
3/19/2020,13,-1.274766289
3/19/2020,14,-1.202412886
3/19/2020,15,-1.203128085
3/19/2020,16,-1.142845782
3/19/2020,17,-1.14163393
3/19/2020,18,-1.145382807
3/19/2020,19,-1.149275765
3/19/2020,20,-1.248241772
3/19/2020,21,-1.239900172
3/19/2020,1,-1.243617136
3/19/2020,2,-1.220211983
3/19/2020,3,-1.220432959
3/19/2020,4,-1.270703478
3/19/2020,5,-1.224214748
3/19/2020,6,-1.229802213
3/19/2020,7,-1.230986973
3/19/2020,8,-1.178750085
3/19/2020,9,-1.213343352
3/19/2020,10,-1.134836232
3/19/2020,11,-1.217148682
3/19/2020,22,-1.25276295
3/19/2020,23,-1.206964737
3/19/2020,24,-1.116631244
3/20/2020,12,-0.70095603
3/20/2020,13,-0.721502363
3/20/2020,14,-0.617969872
3/20/2020,15,-0.768491729
3/20/2020,16,-0.746006963
3/20/2020,17,-0.65454936
3/20/2020,18,-0.546878282
3/20/2020,19,-0.581181227
3/20/2020,20,-0.629726294
3/20/2020,21,-0.708629422
3/20/2020,1,-0.943102013
3/20/2020,2,-0.885378708
3/20/2020,3,-0.944031278
3/20/2020,4,-0.949361321
3/20/2020,5,-0.88039307
3/20/2020,6,-0.760711964
3/20/2020,7,-0.940056671
3/20/2020,8,-0.645683948
3/20/2020,9,-0.649127383
3/20/2020,10,-0.681773737
3/20/2020,11,-0.757701116
3/20/2020,22,-0.710289119
3/20/2020,23,-0.596992677
3/20/2020,24,-0.575414254
3/21/2020,12,-0.93297774
3/21/2020,13,-0.992295898
3/21/2020,14,-0.742659897
3/21/2020,15,-0.805168101
3/21/2020,16,-1.030722474
3/21/2020,17,-0.826868281
3/21/2020,18,-0.564486938
3/21/2020,19,-0.611916851
3/21/2020,20,-0.798626541
3/21/2020,21,-0.911915023
3/21/2020,1,-1.166505421
3/21/2020,2,-0.821459651
3/21/2020,3,-0.834165768
3/21/2020,4,-1.067543373
3/21/2020,5,-0.835537167
3/21/2020,6,-0.929320104
3/21/2020,7,-0.926629326
3/21/2020,8,-0.834796083
3/21/2020,9,-0.790529263
3/21/2020,10,-0.905762977
3/21/2020,11,-0.932812517
3/21/2020,22,-0.767987719
3/21/2020,23,-0.962594934
3/21/2020,24,-0.65118742
3/22/2020,12,-0.970926978
3/22/2020,13,-1.03449552
3/22/2020,14,-0.572578609
3/22/2020,15,-0.818379156
3/22/2020,16,-0.85370854
3/22/2020,17,-0.742193376
3/22/2020,18,-0.466560776
3/22/2020,19,-0.579577515
3/22/2020,20,-0.729290693
3/22/2020,21,-0.806102481
3/22/2020,1,-0.579979682
3/22/2020,2,-0.605446769
3/22/2020,3,-0.542224072
3/22/2020,4,-0.571191823
3/22/2020,5,-0.599541009
3/22/2020,6,-0.631731479
3/22/2020,7,-0.602368272
3/22/2020,8,-0.668296557
3/22/2020,9,-0.620109839
3/22/2020,10,-0.831846927
3/22/2020,11,-0.915199567
3/22/2020,22,-0.869592807
3/22/2020,23,-0.537663816
3/22/2020,24,-0.547143847
3/23/2020,12,-1.227640581
3/23/2020,13,-1.298374881
3/23/2020,14,-0.98131086
3/23/2020,15,-1.205250744
3/23/2020,16,-1.210235324
3/23/2020,17,-1.08935141
3/23/2020,18,-0.936019104
3/23/2020,19,-0.948206262
3/23/2020,20,-1.108436146
3/23/2020,21,-1.063109887
3/23/2020,1,-1.019659683
3/23/2020,2,-1.049525414
3/23/2020,3,-1.040574826
3/23/2020,4,-1.028323953
3/23/2020,5,-1.076768654
3/23/2020,6,-1.071275194
3/23/2020,7,-1.032564883
3/23/2020,8,-1.042448884
3/23/2020,9,-0.987783726
3/23/2020,10,-1.217519654
3/23/2020,11,-1.208353978
3/23/2020,22,-1.173610941
3/23/2020,23,-0.904947395
3/23/2020,24,-0.972560928
3/24/2020,12,-0.867384915
3/24/2020,13,-0.898180584
3/24/2020,14,-0.850444131
3/24/2020,15,-0.852695446
3/24/2020,16,-0.86416345
3/24/2020,17,-0.853359592
3/24/2020,18,-0.839991459
3/24/2020,19,-0.877200011
3/24/2020,20,-0.925308484
3/24/2020,21,-0.850876178
3/24/2020,1,-0.790198633
3/24/2020,2,-0.788784158
3/24/2020,3,-0.788752735
3/24/2020,4,-0.77284217
3/24/2020,5,-0.772472668
3/24/2020,6,-0.783519015
3/24/2020,7,-0.767041719
3/24/2020,8,-0.843748647
3/24/2020,9,-0.783477632
3/24/2020,10,-0.838229368
3/24/2020,11,-0.865363358
3/24/2020,22,-0.896079117
3/24/2020,23,-0.756849859
3/24/2020,24,-0.850976712
3/25/2020,12,-0.317986338
3/25/2020,13,-0.26653616
3/25/2020,14,-0.52833141
3/25/2020,15,-0.293193782
3/25/2020,16,-0.383428754
