date,Ward_No,mean
5/16/2020,19,-1.265893253
5/16/2020,20,-1.276768366
5/16/2020,21,-1.295868649
5/16/2020,1,-1.3826581980000001
5/16/2020,2,-1.3661599219999998
5/16/2020,3,-1.367584563
5/16/2020,4,-1.364748825
5/16/2020,5,-1.357586769
5/16/2020,6,-1.306548532
5/16/2020,7,-1.332812911
5/16/2020,8,-1.280755927
5/16/2020,9,-1.281005398
5/16/2020,10,-1.302033788
5/16/2020,11,-1.36394827
5/16/2020,22,-1.3591305569999999
5/16/2020,23,-1.271022584
5/16/2020,24,-1.2690863890000001
5/17/2020,12,-0.579193258
5/17/2020,13,-0.644330481
5/17/2020,14,-0.624522766
5/17/2020,15,-0.6792847009999999
5/17/2020,16,-0.5466989320000001
5/17/2020,17,-0.552514324
5/17/2020,18,-0.517485615
5/17/2020,19,-0.577662176
5/17/2020,20,-0.6292044
5/17/2020,21,-0.658885992
5/17/2020,1,-0.626259249
5/17/2020,2,-0.611323214
5/17/2020,3,-0.6113469189999999
5/17/2020,4,-0.612029762
5/17/2020,5,-0.614764616
5/17/2020,6,-0.633077311
5/17/2020,7,-0.648071846
5/17/2020,8,-0.577129441
5/17/2020,9,-0.588178689
5/17/2020,10,-0.530980886
5/17/2020,11,-0.682252375
5/17/2020,22,-0.666997036
5/17/2020,23,-0.604894836
5/17/2020,24,-0.5399067710000001
5/18/2020,12,-0.598095775
5/18/2020,13,-0.674315571
5/18/2020,14,-0.664967069
5/18/2020,15,-0.9675594590000001
5/18/2020,16,-0.603958884
5/18/2020,17,-0.49676446700000004
5/18/2020,18,-0.520349663
5/18/2020,19,-0.42967029799999995
5/18/2020,20,-0.581210552
5/18/2020,21,-0.728187182
5/18/2020,1,-0.8625341879999999
5/18/2020,2,-0.859096706
5/18/2020,3,-0.859096706
5/18/2020,4,-0.8904178429999999
5/18/2020,5,-0.8222307659999999
5/18/2020,6,-0.644079486
5/18/2020,7,-0.644172823
5/18/2020,8,-0.553546214
5/18/2020,9,-0.620490914
5/18/2020,10,-0.5487568620000001
5/18/2020,11,-0.8555471170000001
5/18/2020,22,-0.8199320390000001
5/18/2020,23,-0.662762615
5/18/2020,24,-0.40787233700000003
5/19/2020,12,-0.845439536
5/19/2020,13,-0.9491302840000001
5/19/2020,14,-0.689012073
5/19/2020,15,-0.7330338940000001
5/19/2020,16,-0.9437835309999999
5/19/2020,17,-0.6740447690000001
5/19/2020,18,-0.48646530200000004
5/19/2020,19,-0.391034727
5/19/2020,20,-0.684580147
5/19/2020,21,-0.830956483
5/19/2020,1,-0.937798937
5/19/2020,2,-0.8416725909999999
5/19/2020,3,-0.657407371
5/19/2020,4,-0.770215788
5/19/2020,5,-0.831220838
5/19/2020,6,-0.6817242840000001
5/19/2020,7,-0.83954475
5/19/2020,8,-0.684726464
5/19/2020,9,-0.606515536
5/19/2020,10,-0.797550883
5/19/2020,11,-0.895953335
5/19/2020,22,-0.686553933
5/19/2020,23,-0.622001273
5/19/2020,24,-0.5021752620000001
5/20/2020,12,-0.68015193
5/20/2020,13,-0.874012811
5/20/2020,14,-0.363648808
5/20/2020,15,-0.803136031
5/20/2020,16,-0.650391693
5/20/2020,17,-0.568730372
5/20/2020,18,-0.42543254799999997
5/20/2020,19,-0.5199706129999999
5/20/2020,20,-0.7287065429999999
5/20/2020,21,-0.5568639710000001
5/20/2020,1,0.117219745
5/20/2020,2,0.076084741
5/20/2020,3,0.006743589
5/20/2020,4,-0.056358728
5/20/2020,5,-0.016276093000000002
5/20/2020,6,-0.342260859
5/20/2020,7,-0.27543254899999997
5/20/2020,8,-0.423482669
5/20/2020,9,-0.362335797
5/20/2020,10,-0.738317885
5/20/2020,11,-0.775241822
5/20/2020,22,-0.784509866
5/20/2020,23,-0.11371345599999999
5/20/2020,24,-0.560827226
5/21/2020,12,-1.103836995
5/21/2020,13,-1.167343672
5/21/2020,14,-1.033911544
5/21/2020,15,-1.1307718009999999
5/21/2020,16,-1.08436062
5/21/2020,17,-1.000806685
5/21/2020,18,-0.939323555
5/21/2020,19,-0.948750443
5/21/2020,20,-1.10206155
5/21/2020,21,-1.078864173
5/21/2020,1,-1.037087571
5/21/2020,2,-0.98480111
5/21/2020,3,-0.984832851
5/21/2020,4,-1.039998421
5/21/2020,5,-0.9735869840000001
5/21/2020,6,-0.975799856
5/21/2020,7,-0.9720438490000001
5/21/2020,8,-0.980716576
5/21/2020,9,-0.963799374
5/21/2020,10,-1.071933095
5/21/2020,11,-1.154723226
5/21/2020,22,-1.127141226
5/21/2020,23,-0.9749388729999999
5/21/2020,24,-0.9213747440000001
5/22/2020,12,-0.978474933
5/22/2020,13,-1.028090851
5/22/2020,14,-0.89503458
5/22/2020,15,-0.989511068
5/22/2020,16,-0.89015946
5/22/2020,17,-0.8883692259999999
5/22/2020,18,-0.872448908
5/22/2020,19,-0.897976656
5/22/2020,20,-0.9453311870000001
5/22/2020,21,-0.9393461790000001
5/22/2020,1,-0.8734251059999999
5/22/2020,2,-0.91250406
5/22/2020,3,-0.916156128
5/22/2020,4,-0.919758291
5/22/2020,5,-0.91646415
5/22/2020,6,-0.8933597109999999
5/22/2020,7,-0.8681662490000001
5/22/2020,8,-0.8775035370000001
5/22/2020,9,-0.8543100509999999
5/22/2020,10,-0.909709861
5/22/2020,11,-1.018188626
5/22/2020,22,-1.0287705790000001
5/22/2020,23,-0.832003653
5/22/2020,24,-0.879448461
5/23/2020,12,-0.836015541
5/23/2020,13,-0.863007607
5/23/2020,14,-0.7382584659999999
5/23/2020,15,-0.9208689040000001
5/23/2020,16,-0.7971474620000001
5/23/2020,17,-0.760549328
5/23/2020,18,-0.7002906040000001
5/23/2020,19,-0.72646243
5/23/2020,20,-0.8034783790000001
5/23/2020,21,-0.8045099640000001
5/23/2020,1,-0.953588249
5/23/2020,2,-0.8647636129999999
5/23/2020,3,-0.886889864
5/23/2020,4,-0.96380476
5/23/2020,5,-0.8508568540000001
5/23/2020,6,-0.773875436
5/23/2020,7,-0.815913769
5/23/2020,8,-0.744869592
5/23/2020,9,-0.727548359
5/23/2020,10,-0.779204615
5/23/2020,11,-0.8964669809999999
5/23/2020,22,-0.8591504659999999
5/23/2020,23,-0.700500169
5/23/2020,24,-0.751178786
5/24/2020,12,-0.730412403
5/24/2020,13,-0.7857124990000001
5/24/2020,14,-0.5378904489999999
5/24/2020,15,-0.68247996
5/24/2020,16,-0.707225434
5/24/2020,17,-0.56948225
5/24/2020,18,-0.42678189899999996
5/24/2020,19,-0.388679791
5/24/2020,20,-0.59758187
5/24/2020,21,-0.653156835
5/24/2020,1,-0.7508596270000001
5/24/2020,2,-0.703090581
5/24/2020,3,-0.599795659
5/24/2020,4,-0.6823726390000001
5/24/2020,5,-0.669190591
5/24/2020,6,-0.6126623529999999
5/24/2020,7,-0.667567944
5/24/2020,8,-0.541087864
5/24/2020,9,-0.488918929
5/24/2020,10,-0.628073394
5/24/2020,11,-0.7656159840000001
5/24/2020,22,-0.606065663
5/24/2020,23,-0.468112081
5/24/2020,24,-0.391501196
5/25/2020,12,-0.847610394
5/25/2020,13,-0.918914302
5/25/2020,14,-0.440783384
5/25/2020,15,-0.642706901
5/25/2020,16,-0.687110874
5/25/2020,17,-0.539594685
5/25/2020,18,-0.456539057
5/25/2020,19,-0.45514381299999995
5/25/2020,20,-0.598279885
5/25/2020,21,-0.6024352079999999
5/25/2020,1,-0.206460988
5/25/2020,2,-0.18454194699999998
5/25/2020,3,-0.260353506
5/25/2020,4,-0.246807998
5/25/2020,5,-0.296623343
5/25/2020,6,-0.407729711
5/25/2020,7,-0.326230605
5/25/2020,8,-0.453965977
5/25/2020,9,-0.391840907
5/25/2020,10,-0.7477127020000001
5/25/2020,11,-0.6717549079999999
5/25/2020,22,-0.538885264
5/25/2020,23,-0.316359779
5/25/2020,24,-0.539934241
5/26/2020,12,-1.272031437
5/26/2020,13,-1.3860947419999998
5/26/2020,14,-1.0106944
5/26/2020,15,-1.342514917
5/26/2020,16,-1.12601918
5/26/2020,17,-1.100055947
5/26/2020,18,-0.9654505259999999
5/26/2020,19,-1.097583618
5/26/2020,20,-1.212086926
5/26/2020,21,-1.197818453
5/26/2020,1,-1.052367015
5/26/2020,2,-1.056182783
5/26/2020,3,-1.030323248
5/26/2020,4,-1.0295671770000001
5/26/2020,5,-1.0592156240000001
5/26/2020,6,-1.0873088770000001
5/26/2020,7,-1.041367551
5/26/2020,8,-1.078744986
5/26/2020,9,-1.024207713
5/26/2020,10,-1.199422134
5/26/2020,11,-1.3550830809999999
5/26/2020,22,-1.2979585809999998
5/26/2020,23,-0.959424486
5/26/2020,24,-1.049000443
5/27/2020,12,-1.210549219
5/27/2020,13,-1.262993206
5/27/2020,14,-1.098326568
5/27/2020,15,-1.245501947
5/27/2020,16,-1.102280555
5/27/2020,17,-1.07686217
5/27/2020,18,-1.029033562
5/27/2020,19,-1.077461646
5/27/2020,20,-1.107064536
5/27/2020,21,-1.143792585
5/27/2020,1,-1.0864806470000001
5/27/2020,2,-1.1120457940000001
5/27/2020,3,-1.110472927
5/27/2020,4,-1.1086669059999998
5/27/2020,5,-1.107827261
5/27/2020,6,-1.081938071
5/27/2020,7,-1.083228151
5/27/2020,8,-1.073264595
5/27/2020,9,-1.062772333
5/27/2020,10,-1.148951179
5/27/2020,11,-1.2219181609999998
5/27/2020,22,-1.216044484
5/27/2020,23,-1.028703636
5/27/2020,24,-1.042976991
5/28/2020,12,-1.0903443659999998
5/28/2020,13,-1.10212654
5/28/2020,14,-1.06213823
5/28/2020,15,-1.184994204
5/28/2020,16,-1.099923682
5/28/2020,17,-1.094663178
5/28/2020,18,-1.038730988
5/28/2020,19,-1.060087483
5/28/2020,20,-1.085339536
5/28/2020,21,-1.093258445
5/28/2020,1,-1.150875967
5/28/2020,2,-1.120287326
5/28/2020,3,-1.128165852
5/28/2020,4,-1.116053729
5/28/2020,5,-1.096947147
5/28/2020,6,-1.0943322
5/28/2020,7,-1.093930881
5/28/2020,8,-1.088517927
5/28/2020,9,-1.0882285859999998
5/28/2020,10,-1.04411796
5/28/2020,11,-1.168409718
5/28/2020,22,-1.1287425229999999
5/28/2020,23,-1.048098877
5/28/2020,24,-1.053842068
5/29/2020,12,-1.14291725
5/29/2020,13,-1.092500413
5/29/2020,14,-0.970692597
5/29/2020,15,-0.8733743190000001
5/29/2020,16,-1.042164657
5/29/2020,17,-0.996395879
5/29/2020,18,-0.781822875
5/29/2020,19,-0.8079068759999999
5/29/2020,20,-0.879839563
5/29/2020,21,-1.013379285
5/29/2020,1,-1.231152641
5/29/2020,2,-1.1412241490000001
5/29/2020,3,-1.142675023
5/29/2020,4,-1.134816381
5/29/2020,5,-0.9946150559999999
5/29/2020,6,-1.096606094
5/29/2020,7,-1.030400224
5/29/2020,8,-0.9179870729999999
5/29/2020,9,-1.0265950879999999
5/29/2020,10,-1.049739487
5/29/2020,11,-0.9679906359999999
5/29/2020,22,-0.8620607859999999
5/29/2020,23,-1.150824654
5/29/2020,24,-0.8869600790000001
5/30/2020,12,-1.040315139
5/30/2020,13,-1.164559938
5/30/2020,14,-0.667430892
5/30/2020,15,-0.85734536
5/30/2020,16,-1.004763602
5/30/2020,17,-0.778981316
5/30/2020,18,-0.5012224120000001
5/30/2020,19,-0.575391173
5/30/2020,20,-0.77276407
5/30/2020,21,-0.909853295
5/30/2020,1,-0.8803355209999999
5/30/2020,2,-0.634993984
5/30/2020,3,-0.6556841729999999
5/30/2020,4,-0.859526095
5/30/2020,5,-0.643699837
5/30/2020,6,-0.7771539679999999
5/30/2020,7,-0.789128685
5/30/2020,8,-0.723863585
5/30/2020,9,-0.713413655
5/30/2020,10,-0.944636312
5/30/2020,11,-0.9730331090000001
5/30/2020,22,-0.919978941
5/30/2020,23,-0.6779173759999999
5/30/2020,24,-0.585642706
5/31/2020,12,-1.541685328
5/31/2020,13,-1.638353874
5/31/2020,14,-1.143041675
5/31/2020,15,-1.495679856
5/31/2020,16,-1.488384875
5/31/2020,17,-1.314428392
5/31/2020,18,-1.0994794909999999
5/31/2020,19,-1.198818404
5/31/2020,20,-1.462874252
5/31/2020,21,-1.3528716509999998
5/31/2020,1,-1.3456289540000002
5/31/2020,2,-1.31054536
5/31/2020,3,-1.313678299
5/31/2020,4,-1.293062882
5/31/2020,5,-1.2229232620000001
5/31/2020,6,-1.24427638
5/31/2020,7,-1.194991547
5/31/2020,8,-1.224243584
5/31/2020,9,-1.146991221
5/31/2020,10,-1.4831966580000002
5/31/2020,11,-1.597005636
5/31/2020,22,-1.520345396
5/31/2020,23,-1.106286841
5/31/2020,24,-1.266397067
6/1/2020,12,-2.09815462
6/1/2020,13,-2.272790243
6/1/2020,14,-2.011216293
6/1/2020,15,-2.374395579
6/1/2020,16,-1.63327695
6/1/2020,17,-1.642443359
6/1/2020,18,-1.81025207
6/1/2020,19,-1.9230346790000001
6/1/2020,20,-2.045291154
6/1/2020,21,-2.10794039
6/1/2020,1,-1.677555904
6/1/2020,2,-1.770036459
6/1/2020,3,-1.770036459
6/1/2020,4,-1.785243055
6/1/2020,5,-1.794694156
6/1/2020,6,-1.832284251
6/1/2020,7,-1.843229089
6/1/2020,8,-1.7026953999999999
6/1/2020,9,-1.850961012
6/1/2020,10,-1.7977881080000002
6/1/2020,11,-2.285256241
6/1/2020,22,-2.1813650669999998
6/1/2020,23,-1.9015327469999999
6/1/2020,24,-1.7969566259999998
6/2/2020,12,-0.8228110240000001
6/2/2020,13,-0.7904920879999999
6/2/2020,14,-0.854275063
6/2/2020,15,-0.843624712
6/2/2020,16,-0.809085762
6/2/2020,17,-0.8123912790000001
6/2/2020,18,-0.833400033
6/2/2020,19,-0.849761985
6/2/2020,20,-0.853093306
6/2/2020,21,-0.848841049
6/2/2020,1,-0.907997295
6/2/2020,2,-0.872735585
6/2/2020,3,-0.884501284
6/2/2020,4,-0.8910002220000001
6/2/2020,5,-0.839181553
6/2/2020,6,-0.8338478029999999
6/2/2020,7,-0.8391791140000001
6/2/2020,8,-0.821633955
6/2/2020,9,-0.824046334
6/2/2020,10,-0.8315036929999999
6/2/2020,11,-0.829427545
6/2/2020,22,-0.833999204
6/2/2020,23,-0.831360724
6/2/2020,24,-0.839226915
6/3/2020,12,-0.496531579
6/3/2020,13,-0.529421285
6/3/2020,14,-0.5620128879999999
6/3/2020,15,-0.630497984
6/3/2020,16,-0.398939505
6/3/2020,17,-0.439241266
6/3/2020,18,-0.530605011
6/3/2020,19,-0.5394452479999999
6/3/2020,20,-0.544594669
6/3/2020,21,-0.5636023920000001
6/3/2020,1,-0.544284055
6/3/2020,2,-0.502316125
6/3/2020,3,-0.556350044
6/3/2020,4,-0.562675445
6/3/2020,5,-0.505061934
6/3/2020,6,-0.46510555600000003
6/3/2020,7,-0.548441727
6/3/2020,8,-0.480999932
6/3/2020,9,-0.48432063
6/3/2020,10,-0.433904877
6/3/2020,11,-0.597386693
6/3/2020,22,-0.571011665
6/3/2020,23,-0.5294700929999999
6/3/2020,24,-0.47762395799999996
6/4/2020,12,-1.135946098
6/4/2020,13,-1.240700753
6/4/2020,14,-1.204371893
6/4/2020,15,-1.538600758
6/4/2020,16,-0.9804374859999999
6/4/2020,17,-0.969277183
6/4/2020,18,-1.136154057
6/4/2020,19,-1.205923388
6/4/2020,20,-1.2952524440000002
6/4/2020,21,-1.250521823
6/4/2020,1,-0.830056263
6/4/2020,2,-0.7672452759999999
6/4/2020,3,-0.82727348
6/4/2020,4,-0.866682342
6/4/2020,5,-0.7757445559999999
6/4/2020,6,-0.9715524940000001
6/4/2020,7,-1.031950479
6/4/2020,8,-1.009848287
6/4/2020,9,-1.08987538
6/4/2020,10,-1.02718226
6/4/2020,11,-1.3793948169999999
6/4/2020,22,-1.4424901019999998
6/4/2020,23,-1.146022783
6/4/2020,24,-1.105718721
6/5/2020,12,-1.46772455
6/5/2020,13,-1.167861724
6/5/2020,14,-1.0283817
6/5/2020,15,-1.518720611
6/5/2020,16,-1.233704695
6/5/2020,17,-1.132059784
6/5/2020,18,-0.9387730329999999
6/5/2020,19,-0.9052420640000001
6/5/2020,20,-0.975078665
6/5/2020,21,-1.207055043
6/5/2020,1,-0.7284077109999999
6/5/2020,2,-0.782845841
6/5/2020,3,-0.7738061409999999
6/5/2020,4,-0.7700392490000001
6/5/2020,5,-0.901574282
6/5/2020,6,-0.914389125
6/5/2020,7,-0.8441051740000001
6/5/2020,8,-0.974278125
6/5/2020,9,-0.8906845659999999
6/5/2020,10,-1.363039307
6/5/2020,11,-1.470942606
6/5/2020,22,-1.400193044
6/5/2020,23,-0.829899416
6/5/2020,24,-1.050127403
6/6/2020,12,-2.070431231
6/6/2020,13,-2.079004568
6/6/2020,14,-1.998379185
6/6/2020,15,-2.2292324430000003
6/6/2020,16,-2.288187628
6/6/2020,17,-2.163267894
6/6/2020,18,-1.991917734
6/6/2020,19,-1.9949774580000001
6/6/2020,20,-2.0171206059999998
6/6/2020,21,-2.086677077
6/6/2020,1,-2.1163927030000003
6/6/2020,2,-2.117062388
6/6/2020,3,-2.03841682
6/6/2020,4,-2.036123992
6/6/2020,5,-2.129975017
6/6/2020,6,-2.134887214
6/6/2020,7,-2.090809315
6/6/2020,8,-2.024951749
6/6/2020,9,-2.015604694
6/6/2020,10,-2.122301643
6/6/2020,11,-2.175955898
6/6/2020,22,-2.1220608619999997
6/6/2020,23,-1.989891399
6/6/2020,24,-2.030126542
6/7/2020,12,-1.651783066
6/7/2020,13,-2.011076987
6/7/2020,14,-1.561701311
6/7/2020,15,-2.329207996
6/7/2020,16,-1.920114846
6/7/2020,17,-1.719048683
6/7/2020,18,-1.271870033
6/7/2020,19,-1.335712515
6/7/2020,20,-1.796992832
6/7/2020,21,-1.8905795369999998
6/7/2020,1,-1.604821745
6/7/2020,2,-1.737627945
6/7/2020,3,-1.5591899759999999
6/7/2020,4,-1.456221851
6/7/2020,5,-1.6662062569999998
6/7/2020,6,-1.7180965869999998
6/7/2020,7,-1.5129888459999998
6/7/2020,8,-1.4838612869999999
6/7/2020,9,-1.30668069
6/7/2020,10,-1.698192159
6/7/2020,11,-2.169685098
6/7/2020,22,-2.14049815
6/7/2020,23,-1.2563504779999999
6/7/2020,24,-1.4505063790000001
6/8/2020,12,-1.157197675
6/8/2020,13,-1.3899818119999998
6/8/2020,14,-1.1319855079999999
6/8/2020,15,-1.305368282
6/8/2020,16,-0.845612905
6/8/2020,17,-0.7957208440000001
6/8/2020,18,-0.83495127
6/8/2020,19,-0.9619881240000001
6/8/2020,20,-1.126558729
6/8/2020,21,-1.291070295
6/8/2020,1,-1.536895685
6/8/2020,2,-1.1678310029999999
6/8/2020,3,-1.224066407
6/8/2020,4,-1.174414676
6/8/2020,5,-1.160799601
6/8/2020,6,-0.957982353
6/8/2020,7,-1.107610744
6/8/2020,8,-0.7698641490000001
6/8/2020,9,-0.8793305140000001
6/8/2020,10,-0.911570477
6/8/2020,11,-1.304290088
6/8/2020,22,-1.2872571990000001
6/8/2020,23,-1.033915902
6/8/2020,24,-0.890566891
6/9/2020,12,-1.1425461609999998
6/9/2020,13,-1.3776267469999999
6/9/2020,14,-1.73651835
6/9/2020,15,-0.52744904
6/9/2020,16,-1.279982598
6/9/2020,17,-1.040105992
6/9/2020,18,-1.061140341
6/9/2020,19,-1.145395387
6/9/2020,20,-1.434774765
6/9/2020,21,-1.7083994169999999
6/9/2020,1,-1.662494904
6/9/2020,2,-1.515174192
6/9/2020,3,-1.520242625
6/9/2020,4,-1.534237858
6/9/2020,5,-1.5072747290000001
6/9/2020,6,-1.3503393019999999
6/9/2020,7,-1.605936384
6/9/2020,8,-1.270957519
6/9/2020,9,-1.328258259
6/9/2020,10,-0.8167858170000001
6/9/2020,11,-1.274305472
6/9/2020,22,-1.158445035
6/9/2020,23,-1.5442659159999998
6/9/2020,24,-0.952862544
6/10/2020,12,-1.494428079
6/10/2020,13,-1.53183344
6/10/2020,14,-0.759975739
6/10/2020,15,-1.362583424
6/10/2020,16,-1.089054491
6/10/2020,17,-0.9894100240000001
6/10/2020,18,-0.8074385279999999
6/10/2020,19,-0.77020638
6/10/2020,20,-1.146445891
6/10/2020,21,-1.035138417
6/10/2020,1,-0.5653697560000001
6/10/2020,2,-0.619966582
6/10/2020,3,-0.635380182
6/10/2020,4,-0.5547105720000001
6/10/2020,5,-0.741969766
6/10/2020,6,-0.888431975
6/10/2020,7,-0.651622479
6/10/2020,8,-0.9229610490000001
6/10/2020,9,-0.715698808
6/10/2020,10,-1.3873598130000002
6/10/2020,11,-1.2667534390000001
6/10/2020,22,-1.059793177
6/10/2020,23,-0.515491232
6/10/2020,24,-0.903458219
6/11/2020,12,-1.6776659619999998
6/11/2020,13,-1.261550784
6/11/2020,14,-2.110687962
6/11/2020,15,-1.636347961
6/11/2020,16,-2.401578348
6/11/2020,17,-2.1409844469999997
6/11/2020,18,-1.822619429
6/11/2020,19,-1.6647377280000002
6/11/2020,20,-1.6657043880000002
6/11/2020,21,-2.293923696
6/11/2020,1,-2.311098484
6/11/2020,2,-2.256058944
6/11/2020,3,-2.26229477
6/11/2020,4,-2.211776214
6/11/2020,5,-2.102722691
6/11/2020,6,-2.1508078630000003
6/11/2020,7,-2.1579870619999997
6/11/2020,8,-2.1143904769999997
6/11/2020,9,-2.18214622
6/11/2020,10,-1.715250617
6/11/2020,11,-1.755325464
6/11/2020,22,-1.6145463130000002
6/11/2020,23,-2.1244634280000003
6/11/2020,24,-1.7120383240000001
6/12/2020,12,-1.922865584
6/12/2020,13,-2.070806139
6/12/2020,14,-1.699274926
6/12/2020,15,-1.8210686409999999
6/12/2020,16,-1.5109046069999998
6/12/2020,17,-1.5086409680000001
6/12/2020,18,-1.593554854
6/12/2020,19,-1.6710334130000002
6/12/2020,20,-1.774451925
6/12/2020,21,-1.778592414
6/12/2020,1,-1.259782441
6/12/2020,2,-1.154398322
6/12/2020,3,-1.154398322
6/12/2020,4,-1.166935007
6/12/2020,5,-1.16753324
6/12/2020,6,-1.324202362
6/12/2020,7,-1.18946732
6/12/2020,8,-1.518960734
6/12/2020,9,-1.4539309059999999
6/12/2020,10,-1.634091346
6/12/2020,11,-1.845548894
6/12/2020,22,-1.833912935
6/12/2020,23,-1.467247924
6/12/2020,24,-1.604999439
6/13/2020,12,-0.617936477
6/13/2020,13,-0.374402925
6/13/2020,14,-1.337350179
6/13/2020,15,-1.2759381779999999
6/13/2020,16,-1.0620152459999999
6/13/2020,17,-1.06704383
6/13/2020,18,-1.0970275170000001
6/13/2020,19,-1.256860626
6/13/2020,20,-1.2962800909999999
6/13/2020,21,-1.1626584709999999
6/13/2020,1,-1.219037041
6/13/2020,2,-1.14764219
6/13/2020,3,-1.173794114
6/13/2020,4,-1.2591258490000001
6/13/2020,5,-1.1814595140000002
6/13/2020,6,-1.179514793
6/13/2020,7,-1.238086482
6/13/2020,8,-1.051308417
6/13/2020,9,-1.032541338
6/13/2020,10,-0.8607358409999999
6/13/2020,11,-1.083035374
6/13/2020,22,-1.025837984
6/13/2020,23,-1.078910932
6/13/2020,24,-1.132713249
6/14/2020,12,-1.163496847
6/14/2020,13,-1.224033328
6/14/2020,14,-1.176902289
6/14/2020,15,-0.99740733
6/14/2020,16,-1.012821592
6/14/2020,17,-0.9371818540000001
6/14/2020,18,-0.874197984
6/14/2020,19,-1.153918788
6/14/2020,20,-1.262898546
6/14/2020,21,-1.359221646
6/14/2020,1,-1.3687108719999999
6/14/2020,2,-1.308101642
6/14/2020,3,-1.2921998609999998
6/14/2020,4,-1.282824124
6/14/2020,5,-1.30690717
6/14/2020,6,-1.191790209
6/14/2020,7,-1.2340601009999999
6/14/2020,8,-1.087783818
6/14/2020,9,-1.060107516
6/14/2020,10,-0.904567538
6/14/2020,11,-1.1778366279999999
6/14/2020,22,-1.066162893
6/14/2020,23,-0.901169025
6/14/2020,24,-0.972971885
6/15/2020,12,-1.413567723
6/15/2020,13,-1.631220155
6/15/2020,14,-1.7052983730000002
6/15/2020,15,-1.428766534
6/15/2020,16,-1.8547209230000001
6/15/2020,17,-1.4313563919999999
6/15/2020,18,-1.8082599169999998
6/15/2020,19,-1.8534232959999999
6/15/2020,20,-1.554213277
6/15/2020,21,-1.276784805
6/15/2020,1,-1.714332474
6/15/2020,2,-1.330410178
6/15/2020,3,-1.408218685
6/15/2020,4,-1.372715491
6/15/2020,5,-1.338282272
6/15/2020,6,-1.43759939
6/15/2020,7,-1.729719519
6/15/2020,8,-1.163491195
6/15/2020,9,-1.398080995
6/15/2020,10,-0.676018662
6/15/2020,11,-1.5105326319999999
6/15/2020,22,-1.493369725
6/15/2020,23,-2.055340659
6/15/2020,24,-1.347500792
6/16/2020,12,-0.957796964
6/16/2020,13,-1.3055373670000001
6/16/2020,14,-1.9362331380000002
6/16/2020,15,-1.7630740740000002
6/16/2020,16,-1.867422261
6/16/2020,17,-1.288703704
6/16/2020,18,-1.50702213
6/16/2020,19,-1.4223144030000001
6/16/2020,20,-1.2781309509999998
6/16/2020,21,-1.21716344
6/16/2020,1,-2.1549865269999997
6/16/2020,2,-2.043275615
6/16/2020,3,-2.080148747
6/16/2020,4,-1.684948651
6/16/2020,5,-1.483489223
6/16/2020,6,-1.205824463
6/16/2020,7,-1.610357985
6/16/2020,8,-1.3265994190000001
6/16/2020,9,-1.5122128869999998
6/16/2020,10,-1.137374267
6/16/2020,11,-0.9475670009999999
6/16/2020,22,-0.29606608
6/16/2020,23,-1.694444471
6/16/2020,24,-1.150341881
6/17/2020,12,-1.6203782169999998
6/17/2020,13,-1.78809859
6/17/2020,14,-1.957129712
6/17/2020,15,-2.551863917
6/17/2020,16,-1.6170019569999998
6/17/2020,17,-1.673318071
6/17/2020,18,-1.6493860319999998
6/17/2020,19,-1.767581749
6/17/2020,20,-2.061802174
6/17/2020,21,-2.343993933
6/17/2020,1,-2.033515787
6/17/2020,2,-1.8266669080000002
6/17/2020,3,-1.788556939
6/17/2020,4,-1.707981648
6/17/2020,5,-1.815849415
6/17/2020,6,-1.745605129
6/17/2020,7,-1.703850349
6/17/2020,8,-1.719472848
6/17/2020,9,-1.7051589919999999
6/17/2020,10,-1.4530164980000002
6/17/2020,11,-2.5468670330000003
6/17/2020,22,-2.230238882
6/17/2020,23,-1.648561507
6/17/2020,24,-1.5284297740000001
6/18/2020,12,-0.85466706
6/18/2020,13,-0.8957525009999999
6/18/2020,14,-0.82198415
6/18/2020,15,-0.911869135
6/18/2020,16,-0.788950011
6/18/2020,17,-0.787879783
6/18/2020,18,-0.9061690090000001
6/18/2020,19,-0.8648078379999999
6/18/2020,20,-0.830318535
6/18/2020,21,-0.798279947
6/18/2020,1,-0.728853063
6/18/2020,2,-0.7459073159999999
6/18/2020,3,-0.757926201
6/18/2020,4,-0.713042343
6/18/2020,5,-0.67331691
6/18/2020,6,-0.6620416920000001
6/18/2020,7,-0.70924357
6/18/2020,8,-0.7966064890000001
6/18/2020,9,-0.8114063029999999
6/18/2020,10,-0.9155338590000001
6/18/2020,11,-0.889834687
6/18/2020,22,-0.879908765
6/18/2020,23,-0.8588823529999999
6/18/2020,24,-0.895012503
6/19/2020,12,-0.695224478
6/19/2020,13,-0.9646112579999999
6/19/2020,14,-1.239996762
6/19/2020,15,-0.79555486
6/19/2020,16,-0.83892668
6/19/2020,17,-0.812650127
6/19/2020,18,-0.9182220659999999
6/19/2020,19,-0.57133369
6/19/2020,20,-0.851711991
6/19/2020,21,-0.985296845
6/19/2020,1,-1.5406706730000002
6/19/2020,2,-1.222709298
6/19/2020,3,-1.222709298
6/19/2020,4,-1.292583145
6/19/2020,5,-1.2139561859999999
6/19/2020,6,-1.1109267459999999
6/19/2020,7,-1.117729392
6/19/2020,8,-0.934930507
6/19/2020,9,-1.118860122
6/19/2020,10,-0.586275094
6/19/2020,11,-0.788735348
