Ward_No,date,mean
115,7/13/2018,-0.742343999
68,7/13/2018,-1.065415672
39,7/13/2018,-1.257088329
12,7/13/2018,-1.254494266
108,7/13/2018,-1.051332374
110,7/13/2018,-0.942793914
141,7/13/2018,-0.130266097
17,7/13/2018,-1.264168258
7,7/13/2018,-1.093031403
16,7/13/2018,-1.289520564
137,7/13/2018,-0.395759421
84,7/13/2018,-0.998139126
18,7/13/2018,-1.250567534
25,7/13/2018,-1.277553155
60,7/13/2018,-0.878951293
10,7/13/2018,-1.252951492
62,7/13/2018,-0.868184825
71,7/13/2018,-0.789314706
91,7/13/2018,-1.077327037
75,7/13/2018,-0.456083351
96,7/13/2018,-0.928886747
88,7/13/2018,-1.030025403
44,7/13/2018,-1.231288213
85,7/13/2018,-1.019946894
89,7/13/2018,-1.055740707
67,7/13/2018,-1.05464168
76,7/13/2018,-0.448140532
74,7/13/2018,-0.533388351
87,7/13/2018,-1.064685074
132,7/13/2018,-0.500593314
69,7/13/2018,-0.902908592
22,7/13/2018,-1.207231044
119,7/13/2018,-0.615238405
54,7/13/2018,-0.880607203
122,7/13/2018,-0.688093004
29,7/13/2018,-1.288924401
109,7/13/2018,-0.859595959
32,7/13/2018,-1.290478552
57,7/13/2018,-1.017947538
136,7/13/2018,-0.43679094
106,7/13/2018,-1.011444107
4,7/13/2018,-1.091267317
52,7/13/2018,-0.978265287
38,7/13/2018,-1.278518032
81,7/13/2018,-0.720433171
127,7/13/2018,-0.688064371
53,7/13/2018,-0.871332427
34,7/13/2018,-1.227673376
135,7/13/2018,-0.442458826
117,7/13/2018,-0.728956936
105,7/13/2018,-1.083071135
20,7/13/2018,-1.087594264
102,7/13/2018,-0.926976072
46,7/13/2018,-1.074986306
73,7/13/2018,-0.849480112
82,7/13/2018,-0.595785766
124,7/13/2018,-0.691595615
56,7/13/2018,-0.964552803
3,7/13/2018,-1.236574208
36,7/13/2018,-1.257649422
41,7/13/2018,-1.244688282
37,7/13/2018,-1.281433513
139,7/13/2018,-0.412588836
23,7/13/2018,-1.2087335
40,7/13/2018,-1.253242247
121,7/13/2018,-0.686376087
33,7/13/2018,-1.20913958
103,7/13/2018,-0.930159754
13,7/13/2018,-1.289720565
66,7/13/2018,-0.999749506
123,7/13/2018,-0.687668055
63,7/13/2018,-0.826170756
21,7/13/2018,-1.177301089
49,7/13/2018,-1.210480741
70,7/13/2018,-0.868149953
45,7/13/2018,-1.191024812
100,7/13/2018,-0.921626608
92,7/13/2018,-1.063324796
9,7/13/2018,-1.203073637
114,7/13/2018,-0.745203271
101,7/13/2018,-0.922193662
138,7/13/2018,-0.397151941
31,7/13/2018,-1.295329884
104,7/13/2018,-0.932308117
5,7/13/2018,-1.203433194
126,7/13/2018,-0.706214628
14,7/13/2018,-1.289554298
111,7/13/2018,-0.952099626
130,7/13/2018,-0.669779378
19,7/13/2018,-1.094348199
78,7/13/2018,-0.448140532
27,7/13/2018,-1.288848142
98,7/13/2018,-0.921303108
6,7/13/2018,-1.049152382
2,7/13/2018,-0.942046188
59,7/13/2018,-0.934428044
131,7/13/2018,-0.462905563
42,7/13/2018,-1.208028664
129,7/13/2018,-0.605477923
51,7/13/2018,-1.16954248
120,7/13/2018,-0.684021519
8,7/13/2018,-1.199638443
1,7/13/2018,-0.912691313
80,7/13/2018,-0.449650066
55,7/13/2018,-1.037495653
64,7/13/2018,-0.878952983
107,7/13/2018,-1.014318622
77,7/13/2018,-0.448140532
28,7/13/2018,-1.289554298
112,7/13/2018,-0.921485555
133,7/13/2018,-0.438171292
65,7/13/2018,-0.929727221
24,7/13/2018,-1.207847162
128,7/13/2018,-0.697915351
50,7/13/2018,-1.167474689
113,7/13/2018,-0.890836769
94,7/13/2018,-0.929961478
79,7/13/2018,-0.448140532
11,7/13/2018,-1.289503715
15,7/13/2018,-1.289554144
140,7/13/2018,-0.34016297
97,7/13/2018,-0.859801045
48,7/13/2018,-1.191252386
35,7/13/2018,-1.254347658
116,7/13/2018,-0.720493718
95,7/13/2018,-0.931667206
30,7/13/2018,-1.289554298
58,7/13/2018,-1.02651266
93,7/14/2018,-0.599961758
61,7/14/2018,-0.999508253
86,7/14/2018,-0.599961758
90,7/14/2018,-0.599961758
26,7/14/2018,-0.874969951
72,7/14/2018,-0.599961758
134,7/14/2018,-1.017601253
99,7/14/2018,-0.361111521
125,7/14/2018,-0.312072656
118,7/14/2018,-0.599961758
83,7/14/2018,-0.599961758
43,7/14/2018,-1.010779977
47,7/14/2018,-1.010779977
115,7/14/2018,-0.43330116
68,7/14/2018,-0.599961758
39,7/14/2018,-1.010779977
12,7/14/2018,0.034410169
108,7/14/2018,-0.383120197
110,7/14/2018,-0.162495848
141,7/14/2018,-1.181456805
17,7/14/2018,-0.503764621
7,7/14/2018,-0.470293089
16,7/14/2018,-0.096395196
137,7/14/2018,-1.189186454
84,7/14/2018,-0.599961758
18,7/14/2018,-1.005539158
25,7/14/2018,-0.999056403
60,7/14/2018,-0.930254338
10,7/14/2018,-0.070925341
62,7/14/2018,-1.010779977
71,7/14/2018,-0.647635062
91,7/14/2018,-0.557473533
75,7/14/2018,-0.90937791
96,7/14/2018,-0.590104995
88,7/14/2018,-0.599961758
44,7/14/2018,-1.010779977
85,7/14/2018,-0.599961758
89,7/14/2018,-0.599961758
67,7/14/2018,-0.507741577
76,7/14/2018,-0.715014328
74,7/14/2018,-0.61264375
87,7/14/2018,-0.599961758
132,7/14/2018,-0.578893147
69,7/14/2018,-0.605954286
22,7/14/2018,-1.010779977
119,7/14/2018,-0.599961758
54,7/14/2018,-0.906231755
122,7/14/2018,-0.365758681
29,7/14/2018,0.040476836
109,7/14/2018,-0.278346442
32,7/14/2018,0.040476836
57,7/14/2018,-0.005619614
136,7/14/2018,-0.961762325
106,7/14/2018,-0.42565264
4,7/14/2018,-1.016549362
52,7/14/2018,-1.010779977
38,7/14/2018,-0.391157946
81,7/14/2018,-0.599961758
127,7/14/2018,-0.489731511
53,7/14/2018,-1.010779977
34,7/14/2018,0.040476836
135,7/14/2018,-1.160344115
117,7/14/2018,-0.599961758
105,7/14/2018,-0.560387526
20,7/14/2018,-1.010648383
102,7/14/2018,-0.532841025
46,7/14/2018,-1.010779977
73,7/14/2018,-0.599961758
82,7/14/2018,-0.599961758
124,7/14/2018,-0.28102209
56,7/14/2018,-0.171504334
3,7/14/2018,-0.468400099
36,7/14/2018,-0.422423085
41,7/14/2018,-1.010779977
37,7/14/2018,-0.441327849
139,7/14/2018,-0.929442098
23,7/14/2018,-1.010779977
40,7/14/2018,-0.869653615
121,7/14/2018,-0.595331061
33,7/14/2018,0.040476836
103,7/14/2018,-0.560187572
13,7/14/2018,0.040476836
66,7/14/2018,-0.435351727
123,7/14/2018,-0.447978416
63,7/14/2018,-0.868808485
21,7/14/2018,-1.010779977
49,7/14/2018,-0.616543326
70,7/14/2018,-0.624715619
45,7/14/2018,-1.010779977
100,7/14/2018,-0.244380867
92,7/14/2018,-0.597692901
9,7/14/2018,-0.974384122
114,7/14/2018,-0.236352961
101,7/14/2018,-0.269311227
138,7/14/2018,-1.162749677
31,7/14/2018,0.040476836
104,7/14/2018,-0.537214968
5,7/14/2018,-0.366339983
126,7/14/2018,-0.373802196
14,7/14/2018,0.040476836
111,7/14/2018,-0.208022431
130,7/14/2018,-0.566889653
19,7/14/2018,-0.990495114
78,7/14/2018,-0.599961758
27,7/14/2018,-0.20990837
98,7/14/2018,-0.366804699
6,7/14/2018,-1.086365683
2,7/14/2018,-1.368866682
59,7/14/2018,-0.485112587
131,7/14/2018,-0.565482577
42,7/14/2018,-1.010779977
129,7/14/2018,-0.562169225
51,7/14/2018,-1.010779977
120,7/14/2018,-0.599591903
8,7/14/2018,-0.672822087
1,7/14/2018,-1.379006307
80,7/14/2018,-0.694580201
55,7/14/2018,-0.750012986
64,7/14/2018,-0.616606355
107,7/14/2018,-0.407710622
77,7/14/2018,-0.687255063
28,7/14/2018,-0.176271657
112,7/14/2018,-0.208022431
133,7/14/2018,-0.877153043
65,7/14/2018,-0.579256309
24,7/14/2018,-1.010779977
128,7/14/2018,-0.557631587
50,7/14/2018,-0.910755966
113,7/14/2018,-0.218570527
94,7/14/2018,-0.599961758
79,7/14/2018,-0.6093484
11,7/14/2018,-0.028549695
15,7/14/2018,-0.011323702
140,7/14/2018,-1.083282069
97,7/14/2018,-0.529308576
48,7/14/2018,-1.010779977
35,7/14/2018,0.040476836
116,7/14/2018,-0.599952274
95,7/14/2018,-0.581479931
30,7/14/2018,0.040476836
58,7/14/2018,-0.281084989
93,7/15/2018,-1.090369375
61,7/15/2018,-0.995382851
86,7/15/2018,-1.072407889
90,7/15/2018,-1.06571289
26,7/15/2018,-1.048566818
72,7/15/2018,-1.138951659
134,7/15/2018,-1.493633413
99,7/15/2018,-0.586794022
125,7/15/2018,-0.481567246
118,7/15/2018,-1.237567062
83,7/15/2018,-1.138951659
43,7/15/2018,-1.048998237
47,7/15/2018,-1.048566818
115,7/15/2018,-0.627632204
68,7/15/2018,-0.957161577
39,7/15/2018,-1.048566818
12,7/15/2018,-1.044506742
108,7/15/2018,-1.388697146
110,7/15/2018,-0.828452827
141,7/15/2018,-1.375234545
17,7/15/2018,-1.048566818
7,7/15/2018,-1.048540507
16,7/15/2018,-1.048549848
137,7/15/2018,-1.442276355
84,7/15/2018,-1.138951659
18,7/15/2018,-1.048566818
25,7/15/2018,-1.048566818
60,7/15/2018,-0.9646388
10,7/15/2018,-1.048566818
62,7/15/2018,-1.016773498
71,7/15/2018,-1.138951659
91,7/15/2018,-0.957684793
75,7/15/2018,-1.152734716
96,7/15/2018,-0.724244193
88,7/15/2018,-1.138951659
44,7/15/2018,-1.049820998
85,7/15/2018,-1.116077142
89,7/15/2018,-1.138951659
67,7/15/2018,-0.957019331
76,7/15/2018,-1.270876545
74,7/15/2018,-1.140455511
87,7/15/2018,-1.138951659
132,7/15/2018,-1.551282167
69,7/15/2018,-1.053231693
22,7/15/2018,-1.071054915
119,7/15/2018,-1.484242363
54,7/15/2018,-0.997564397
122,7/15/2018,-0.59826846
29,7/15/2018,-1.048566818
109,7/15/2018,-0.95270754
