Ward_No,date,mean
93,11/26/2019,-0.141404756
61,11/26/2019,-0.13931106
86,11/26/2019,-0.159615345
90,11/26/2019,-0.158288339
26,11/26/2019,-0.133421988
72,11/26/2019,-0.108475182
134,11/26/2019,-0.020970855
99,11/26/2019,-0.178996721
125,11/26/2019,-0.077683647
118,11/26/2019,-0.062500142
83,11/26/2019,-0.076653395
43,11/26/2019,-0.133862913
47,11/26/2019,-0.133862913
115,11/26/2019,-0.081253093
68,11/26/2019,-0.162569299
39,11/26/2019,-0.133862913
12,11/26/2019,-0.132218772
108,11/26/2019,-0.170877793
110,11/26/2019,-0.181387797
141,11/26/2019,-0.002649426
17,11/26/2019,-0.133862913
7,11/26/2019,-0.111618425
16,11/26/2019,-0.133862913
137,11/26/2019,-0.02096764
84,11/26/2019,-0.085024667
18,11/26/2019,-0.133237095
25,11/26/2019,-0.13384084
60,11/26/2019,-0.145691198
10,11/26/2019,-0.123075283
62,11/26/2019,-0.13391276
71,11/26/2019,-0.074168676
91,11/26/2019,-0.162569299
75,11/26/2019,-0.020970855
96,11/26/2019,-0.171655445
88,11/26/2019,-0.062962024
44,11/26/2019,-0.133862913
85,11/26/2019,-0.158932456
89,11/26/2019,-0.067474159
67,11/26/2019,-0.162569299
76,11/26/2019,-0.020970855
74,11/26/2019,-0.048364335
87,11/26/2019,-0.074797221
132,11/26/2019,-0.062373327
69,11/26/2019,-0.160742248
22,11/26/2019,-0.133862883
119,11/26/2019,-0.062500142
54,11/26/2019,-0.134047933
122,11/26/2019,-0.090125645
29,11/26/2019,-0.133862913
109,11/26/2019,-0.181180785
32,11/26/2019,-0.133862913
57,11/26/2019,-0.154855599
136,11/26/2019,-0.020970855
106,11/26/2019,-0.169895194
4,11/26/2019,-0.100471535
52,11/26/2019,-0.133862913
38,11/26/2019,-0.133862913
81,11/26/2019,-0.06251837
127,11/26/2019,-0.062500142
53,11/26/2019,-0.13389972
34,11/26/2019,-0.135600042
135,11/26/2019,-0.020970855
117,11/26/2019,-0.062500142
105,11/26/2019,-0.163741783
20,11/26/2019,-0.131767702
102,11/26/2019,-0.180011099
46,11/26/2019,-0.133862913
73,11/26/2019,-0.081573554
82,11/26/2019,-0.062500142
124,11/26/2019,-0.100055216
56,11/26/2019,-0.139562028
3,11/26/2019,-0.122909329
36,11/26/2019,-0.133862913
41,11/26/2019,-0.133862913
37,11/26/2019,-0.133862913
139,11/26/2019,-0.020970855
23,11/26/2019,-0.133862913
40,11/26/2019,-0.133862913
121,11/26/2019,-0.062535133
33,11/26/2019,-0.142832496
103,11/26/2019,-0.180843862
13,11/26/2019,-0.133464307
66,11/26/2019,-0.162569299
123,11/26/2019,-0.067499006
63,11/26/2019,-0.103214053
21,11/26/2019,-0.126797856
49,11/26/2019,-0.133862913
70,11/26/2019,-0.130603596
45,11/26/2019,-0.129045825
100,11/26/2019,-0.167215272
92,11/26/2019,-0.163113264
9,11/26/2019,-0.10890559
114,11/26/2019,-0.123174058
101,11/26/2019,-0.181387797
138,11/26/2019,-0.02011128
31,11/26/2019,-0.133862913
104,11/26/2019,-0.175674138
5,11/26/2019,-0.120831771
126,11/26/2019,-0.06708519
14,11/26/2019,-0.133862913
111,11/26/2019,-0.14951179
130,11/26/2019,-0.062500142
19,11/26/2019,-0.130539993
78,11/26/2019,-0.026300894
27,11/26/2019,-0.133862913
98,11/26/2019,-0.132832808
6,11/26/2019,-0.093985562
2,11/26/2019,-0.092035487
59,11/26/2019,-0.159019401
131,11/26/2019,-0.059416732
42,11/26/2019,-0.133862913
129,11/26/2019,-0.062500142
51,11/26/2019,-0.133862913
120,11/26/2019,-0.062500142
8,11/26/2019,-0.108857082
1,11/26/2019,-0.092035487
80,11/26/2019,-0.028445471
55,11/26/2019,-0.135971056
64,11/26/2019,-0.158271866
107,11/26/2019,-0.162569299
77,11/26/2019,-0.022072919
28,11/26/2019,-0.133862913
112,11/26/2019,-0.132945426
133,11/26/2019,-0.020970855
65,11/26/2019,-0.16249973
24,11/26/2019,-0.132810149
128,11/26/2019,-0.062500142
50,11/26/2019,-0.133862913
113,11/26/2019,-0.124759156
94,11/26/2019,-0.080021354
79,11/26/2019,-0.036566415
11,11/26/2019,-0.133275364
15,11/26/2019,-0.133862913
140,11/26/2019,-0.016640716
97,11/26/2019,-0.079991973
48,11/26/2019,-0.133862913
35,11/26/2019,-0.133863817
116,11/26/2019,-0.062500142
95,11/26/2019,-0.118945571
30,11/26/2019,-0.133862913
58,11/26/2019,-0.162031448
93,11/27/2019,-0.909645975
61,11/27/2019,-0.921417356
86,11/27/2019,-0.915487845
90,11/27/2019,-0.910875772
26,11/27/2019,-0.907889605
72,11/27/2019,-0.920867688
134,11/27/2019,-0.863842487
99,11/27/2019,-0.909645975
125,11/27/2019,-0.940526305
118,11/27/2019,-0.9040041
83,11/27/2019,-0.916807186
43,11/27/2019,-0.909167845
47,11/27/2019,-0.914507621
115,11/27/2019,-0.911486006
68,11/27/2019,-0.917634902
39,11/27/2019,-0.907889605
12,11/27/2019,-0.907889605
108,11/27/2019,-0.965359155
110,11/27/2019,-0.940873618
141,11/27/2019,-0.864176396
17,11/27/2019,-0.907889605
7,11/27/2019,-0.907889605
16,11/27/2019,-0.907889605
137,11/27/2019,-0.863842487
84,11/27/2019,-0.916598383
18,11/27/2019,-0.907889605
25,11/27/2019,-0.907889605
60,11/27/2019,-0.921417356
10,11/27/2019,-0.907889605
62,11/27/2019,-0.921417356
71,11/27/2019,-0.921417356
91,11/27/2019,-0.912403168
75,11/27/2019,-0.916704011
96,11/27/2019,-0.909645975
88,11/27/2019,-0.911348795
44,11/27/2019,-0.910965759
85,11/27/2019,-0.916297861
89,11/27/2019,-0.909645975
67,11/27/2019,-0.91743153
76,11/27/2019,-0.903684546
74,11/27/2019,-0.91334311
87,11/27/2019,-0.910926888
132,11/27/2019,-0.90050775
69,11/27/2019,-0.921326338
22,11/27/2019,-0.907889605
119,11/27/2019,-0.901773142
54,11/27/2019,-0.921417356
122,11/27/2019,-0.914622882
29,11/27/2019,-0.910105322
109,11/27/2019,-0.911268106
32,11/27/2019,-0.908325335
57,11/27/2019,-0.938860126
136,11/27/2019,-0.863842487
106,11/27/2019,-0.909645975
4,11/27/2019,-0.918559971
52,11/27/2019,-0.921417356
38,11/27/2019,-0.907889605
81,11/27/2019,-0.907124685
127,11/27/2019,-0.903256494
53,11/27/2019,-0.921417356
34,11/27/2019,-0.919156741
135,11/27/2019,-0.863842487
117,11/27/2019,-0.909613701
105,11/27/2019,-0.909645975
20,11/27/2019,-0.907889605
102,11/27/2019,-0.909645975
46,11/27/2019,-0.918073379
73,11/27/2019,-0.920466184
82,11/27/2019,-0.913663826
124,11/27/2019,-0.946946812
56,11/27/2019,-0.921417356
3,11/27/2019,-0.909810653
36,11/27/2019,-0.914390743
41,11/27/2019,-0.907889605
37,11/27/2019,-0.911366093
139,11/27/2019,-0.863842487
23,11/27/2019,-0.907889605
40,11/27/2019,-0.910606752
121,11/27/2019,-0.902949634
33,11/27/2019,-0.920861208
103,11/27/2019,-0.909645975
13,11/27/2019,-0.907889605
66,11/27/2019,-0.921417356
123,11/27/2019,-0.905072898
63,11/27/2019,-0.921358453
21,11/27/2019,-0.907889605
49,11/27/2019,-0.913243601
70,11/27/2019,-0.921417356
45,11/27/2019,-0.912074229
100,11/27/2019,-0.932960329
92,11/27/2019,-0.90964731
9,11/27/2019,-0.907889605
114,11/27/2019,-0.942922309
101,11/27/2019,-0.920372366
138,11/27/2019,-0.863842487
31,11/27/2019,-0.913913594
104,11/27/2019,-0.909645975
5,11/27/2019,-0.907889605
126,11/27/2019,-0.924883091
14,11/27/2019,-0.907889605
111,11/27/2019,-0.964144504
130,11/27/2019,-0.900476098
19,11/27/2019,-0.907889605
78,11/27/2019,-0.894565704
27,11/27/2019,-0.907889605
98,11/27/2019,-0.911453596
6,11/27/2019,-0.920206462
2,11/27/2019,-0.934491358
59,11/27/2019,-0.921417356
131,11/27/2019,-0.899839466
42,11/27/2019,-0.907889605
129,11/27/2019,-0.900476098
51,11/27/2019,-0.918751845
120,11/27/2019,-0.900640916
8,11/27/2019,-0.907889605
1,11/27/2019,-0.937249885
80,11/27/2019,-0.870722013
55,11/27/2019,-0.921371391
64,11/27/2019,-0.921417356
107,11/27/2019,-0.913028663
77,11/27/2019,-0.907614091
28,11/27/2019,-0.907889605
112,11/27/2019,-0.947364776
133,11/27/2019,-0.863842487
65,11/27/2019,-0.921417356
24,11/27/2019,-0.907889605
128,11/27/2019,-0.900476098
50,11/27/2019,-0.91864568
113,11/27/2019,-0.947659083
94,11/27/2019,-0.909645975
79,11/27/2019,-0.873785328
11,11/27/2019,-0.907889605
15,11/27/2019,-0.907889605
140,11/27/2019,-0.863842487
97,11/27/2019,-0.909641588
48,11/27/2019,-0.913139547
35,11/27/2019,-0.914836465
116,11/27/2019,-0.908133661
95,11/27/2019,-0.909645975
30,11/27/2019,-0.909916854
58,11/27/2019,-0.95124565
93,11/28/2019,-1.288870737
61,11/28/2019,-1.337763945
86,11/28/2019,-1.293604965
90,11/28/2019,-1.294071594
26,11/28/2019,-1.299307581
72,11/28/2019,-1.333018468
134,11/28/2019,-1.388061047
99,11/28/2019,-1.307244671
125,11/28/2019,-1.387645371
118,11/28/2019,-1.316317945
83,11/28/2019,-1.289047621
43,11/28/2019,-1.340426895
47,11/28/2019,-1.337800197
115,11/28/2019,-1.305111036
68,11/28/2019,-1.319721012
39,11/28/2019,-1.316016872
12,11/28/2019,-1.298322916
108,11/28/2019,-1.474805341
110,11/28/2019,-1.430903495
141,11/28/2019,-1.384437172
17,11/28/2019,-1.298857533
7,11/28/2019,-1.298322916
16,11/28/2019,-1.298325313
137,11/28/2019,-1.386833013
84,11/28/2019,-1.289113734
18,11/28/2019,-1.298828649
25,11/28/2019,-1.30881154
60,11/28/2019,-1.338027749
10,11/28/2019,-1.298322916
62,11/28/2019,-1.337843465
71,11/28/2019,-1.337587384
91,11/28/2019,-1.347650511
75,11/28/2019,-1.347154083
96,11/28/2019,-1.289036267
88,11/28/2019,-1.288879346
44,11/28/2019,-1.331399861
85,11/28/2019,-1.290651778
89,11/28/2019,-1.288794637
67,11/28/2019,-1.358444785
76,11/28/2019,-1.358428447
74,11/28/2019,-1.330825912
87,11/28/2019,-1.288823019
132,11/28/2019,-1.327832071
69,11/28/2019,-1.332100399
22,11/28/2019,-1.347107908
119,11/28/2019,-1.327579466
54,11/28/2019,-1.338085891
122,11/28/2019,-1.34845306
29,11/28/2019,-1.324703166
109,11/28/2019,-1.402788727
32,11/28/2019,-1.310153087
57,11/28/2019,-1.362614356
136,11/28/2019,-1.388031569
106,11/28/2019,-1.382086583
4,11/28/2019,-1.298318357
52,11/28/2019,-1.337658644
38,11/28/2019,-1.315047091
81,11/28/2019,-1.300496563
127,11/28/2019,-1.416830647
53,11/28/2019,-1.337975678
34,11/28/2019,-1.338629842
135,11/28/2019,-1.388061047
117,11/28/2019,-1.295360581
105,11/28/2019,-1.369304455
20,11/28/2019,-1.332913916
102,11/28/2019,-1.314370883
46,11/28/2019,-1.337658644
73,11/28/2019,-1.332069694
82,11/28/2019,-1.291820759
124,11/28/2019,-1.394396675
56,11/28/2019,-1.338629842
3,11/28/2019,-1.298317593
36,11/28/2019,-1.336848124
41,11/28/2019,-1.327807422
37,11/28/2019,-1.326165152
139,11/28/2019,-1.384792873
23,11/28/2019,-1.346970897
40,11/28/2019,-1.32513649
121,11/28/2019,-1.321157432
33,11/28/2019,-1.340370318
103,11/28/2019,-1.360067139
13,11/28/2019,-1.298322916
66,11/28/2019,-1.352716778
123,11/28/2019,-1.335656842
63,11/28/2019,-1.337726478
21,11/28/2019,-1.34737065
49,11/28/2019,-1.338349226
70,11/28/2019,-1.33680968
45,11/28/2019,-1.340798587
100,11/28/2019,-1.349091865
92,11/28/2019,-1.303150855
9,11/28/2019,-1.304773824
114,11/28/2019,-1.361870636
101,11/28/2019,-1.373525443
138,11/28/2019,-1.385154157
31,11/28/2019,-1.33048255
104,11/28/2019,-1.356798531
5,11/28/2019,-1.298322916
126,11/28/2019,-1.378001006
14,11/28/2019,-1.300025171
111,11/28/2019,-1.371114078
130,11/28/2019,-1.327723265
19,11/28/2019,-1.325509902
78,11/28/2019,-1.36916253
27,11/28/2019,-1.304053142
98,11/28/2019,-1.301408582
6,11/28/2019,-1.301379539
2,11/28/2019,-1.309337594
59,11/28/2019,-1.338616388
131,11/28/2019,-1.328861544
42,11/28/2019,-1.346615266
129,11/28/2019,-1.327723265
51,11/28/2019,-1.338100773
120,11/28/2019,-1.327723265
8,11/28/2019,-1.298322916
1,11/28/2019,-1.31879746
80,11/28/2019,-1.373644514
55,11/28/2019,-1.3385725
64,11/28/2019,-1.337943228
107,11/28/2019,-1.380575156
77,11/28/2019,-1.35727098
28,11/28/2019,-1.313972333
112,11/28/2019,-1.370346085
133,11/28/2019,-1.388061047
65,11/28/2019,-1.33750829
24,11/28/2019,-1.344932346
128,11/28/2019,-1.335287394
50,11/28/2019,-1.338114449
113,11/28/2019,-1.362520156
94,11/28/2019,-1.288794637
79,11/28/2019,-1.36969372
11,11/28/2019,-1.298322916
15,11/28/2019,-1.298650367
140,11/28/2019,-1.384135246
97,11/28/2019,-1.289976111
48,11/28/2019,-1.338230497
35,11/28/2019,-1.338629842
116,11/28/2019,-1.301496405
95,11/28/2019,-1.288953224
30,11/28/2019,-1.322956757
58,11/28/2019,-1.405803175
93,11/29/2019,-1.424998983
61,11/29/2019,-1.416899602
86,11/29/2019,-1.425032742
90,11/29/2019,-1.425029308
26,11/29/2019,-1.418936834
72,11/29/2019,-1.423792772
134,11/29/2019,-1.441777825
99,11/29/2019,-1.435623659
125,11/29/2019,-1.496133523
118,11/29/2019,-1.424289823
83,11/29/2019,-1.424472601
43,11/29/2019,-1.416799967
47,11/29/2019,-1.416504036
115,11/29/2019,-1.453526102
68,11/29/2019,-1.425038402
39,11/29/2019,-1.426893265
12,11/29/2019,-1.423685028
108,11/29/2019,-1.563383178
110,11/29/2019,-1.448023733
141,11/29/2019,-1.494564427
17,11/29/2019,-1.419787939
7,11/29/2019,-1.403098205
16,11/29/2019,-1.452463024
137,11/29/2019,-1.441796365
84,11/29/2019,-1.424653031
18,11/29/2019,-1.418944435
25,11/29/2019,-1.423263495
60,11/29/2019,-1.419597277
10,11/29/2019,-1.412805922
62,11/29/2019,-1.416499615
71,11/29/2019,-1.416202582
91,11/29/2019,-1.430352097
75,11/29/2019,-1.40694356
96,11/29/2019,-1.428913777
88,11/29/2019,-1.424305573
44,11/29/2019,-1.416986699
85,11/29/2019,-1.425036414
89,11/29/2019,-1.42447604
67,11/29/2019,-1.439992926
76,11/29/2019,-1.40694356
74,11/29/2019,-1.419351194
87,11/29/2019,-1.424606846
132,11/29/2019,-1.392588618
69,11/29/2019,-1.423721952
22,11/29/2019,-1.416118409
119,11/29/2019,-1.420540244
54,11/29/2019,-1.417001351
122,11/29/2019,-1.460194986
29,11/29/2019,-1.474850881
109,11/29/2019,-1.500374652
32,11/29/2019,-1.476603459
57,11/29/2019,-1.494975632
