Ward_No,date,mean
4,11/28/2019,-1.580774061
3,11/28/2019,-1.650412036
1,11/28/2019,-1.594829375
6,11/28/2019,-1.537186783
21,11/28/2019,-1.47440312
7,11/28/2019,-1.536750823
8,11/28/2019,-1.536214384
10,11/28/2019,-1.536436742
13,11/28/2019,-1.501966214
14,11/28/2019,-1.467998749
9,11/28/2019,-1.512527044
11,11/28/2019,-1.532722145
12,11/28/2019,-1.473819031
20,11/28/2019,-1.41851341
15,11/28/2019,-1.368495854
16,11/28/2019,-1.368037351
17,11/28/2019,-1.359154646
18,11/28/2019,-1.360197422
24,11/28/2019,-1.534135893
19,11/28/2019,-1.394132446
22,11/28/2019,-1.472285189
23,11/28/2019,-1.434042964
27,11/28/2019,-1.645176184
28,11/28/2019,-1.643012413
25,11/28/2019,-1.546582993
26,11/28/2019,-1.609077249
30,11/28/2019,-1.62381633
31,11/28/2019,-1.518835852
32,11/28/2019,-1.550424701
46,11/28/2019,-1.465241693
51,11/28/2019,-1.474816636
33,11/28/2019,-1.391519289
47,11/28/2019,-1.492580912
34,11/28/2019,-1.424813241
35,11/28/2019,-1.353153211
42,11/28/2019,-1.353109837
43,11/28/2019,-1.39011898
45,11/28/2019,-1.441062762
48,11/28/2019,-1.454037789
49,11/28/2019,-1.441042542
50,11/28/2019,-1.429249733
36,11/28/2019,-1.353109837
37,11/28/2019,-1.353109837
71,11/28/2019,-1.353109837
38,11/28/2019,-1.353109837
39,11/28/2019,-1.353109837
40,11/28/2019,-1.353109837
41,11/28/2019,-1.353109837
70,11/28/2019,-1.354609714
44,11/28/2019,-1.353159408
58,11/28/2019,-1.425935678
59,11/28/2019,-1.422204112
69,11/28/2019,-1.353109837
55,11/28/2019,-1.395987166
54,11/28/2019,-1.427009779
53,11/28/2019,-1.377488759
52,11/28/2019,-1.395779766
61,11/28/2019,-1.348081228
60,11/28/2019,-1.352201746
57,11/28/2019,-1.441042542
56,11/28/2019,-1.419668325
64,11/28/2019,-1.422368928
63,11/28/2019,-1.384619409
62,11/28/2019,-1.361025796
67,11/28/2019,-1.410209073
66,11/28/2019,-1.37043879
65,11/28/2019,-1.357838342
68,11/28/2019,-1.429003484
72,11/28/2019,-1.440856263
73,11/28/2019,-1.405204815
74,11/28/2019,-1.380037774
77,11/28/2019,-1.445656532
75,11/28/2019,-1.499542584
76,11/28/2019,-1.375601972
76,11/28/2019,-1.441151559
78,11/28/2019,-1.442208673
79,11/28/2019,-1.444514443
29,11/28/2019,-1.649167
83,11/28/2019,-1.460288255
82,11/28/2019,-1.533238088
80,11/28/2019,-1.642612481
85,11/28/2019,-1.343661992
81,11/28/2019,-1.589456306
84,11/28/2019,-1.460347486
2,11/29/2019,-0.798126903
5,11/29/2019,-0.823651463
4,11/29/2019,-0.819259524
3,11/29/2019,-0.794155787
1,11/29/2019,-0.78053236
6,11/29/2019,-0.807342433
21,11/29/2019,-0.807330396
7,11/29/2019,-0.837023221
8,11/29/2019,-0.839418498
10,11/29/2019,-0.839103404
13,11/29/2019,-0.791073812
14,11/29/2019,-0.803860991
9,11/29/2019,-0.833235269
11,11/29/2019,-0.83600378
12,11/29/2019,-0.697104846
20,11/29/2019,-0.732360969
15,11/29/2019,-0.698760431
16,11/29/2019,-0.668212074
17,11/29/2019,-0.684012248
18,11/29/2019,-0.682882774
24,11/29/2019,-0.8402855
19,11/29/2019,-0.730190431
22,11/29/2019,-0.797424177
23,11/29/2019,-0.77308431
27,11/29/2019,-0.877265886
28,11/29/2019,-0.877289295
25,11/29/2019,-0.858277776
26,11/29/2019,-0.853416935
30,11/29/2019,-0.870444964
31,11/29/2019,-0.808981119
32,11/29/2019,-0.864575148
46,11/29/2019,-0.665550254
51,11/29/2019,-0.694260478
33,11/29/2019,-0.66881112
47,11/29/2019,-0.715681458
34,11/29/2019,-0.748516506
35,11/29/2019,-0.673407921
42,11/29/2019,-0.666940965
43,11/29/2019,-0.621050991
45,11/29/2019,-0.61308264
48,11/29/2019,-0.668091116
49,11/29/2019,-0.609920492
50,11/29/2019,-0.547124328
36,11/29/2019,-0.668430924
37,11/29/2019,-0.668430924
71,11/29/2019,-0.668248672
38,11/29/2019,-0.668430924
39,11/29/2019,-0.668423216
40,11/29/2019,-0.668307474
41,11/29/2019,-0.668126918
70,11/29/2019,-0.643389168
44,11/29/2019,-0.646836314
58,11/29/2019,-0.611655533
59,11/29/2019,-0.612253523
69,11/29/2019,-0.661486216
55,11/29/2019,-0.528751397
54,11/29/2019,-0.564759443
53,11/29/2019,-0.529480507
52,11/29/2019,-0.571226945
61,11/29/2019,-0.611556674
60,11/29/2019,-0.563858069
57,11/29/2019,-0.610188093
56,11/29/2019,-0.570911106
64,11/29/2019,-0.622829403
63,11/29/2019,-0.611655533
62,11/29/2019,-0.604070462
67,11/29/2019,-0.615996279
66,11/29/2019,-0.637146294
65,11/29/2019,-0.659010907
68,11/29/2019,-0.663996241
72,11/29/2019,-0.615730905
73,11/29/2019,-0.666429684
74,11/29/2019,-0.666898222
77,11/29/2019,-0.64582077
75,11/29/2019,-0.718585546
76,11/29/2019,-0.668361073
76,11/29/2019,-0.605148566
78,11/29/2019,-0.615507492
79,11/29/2019,-0.589933797
29,11/29/2019,-0.876447734
83,11/29/2019,-0.732219312
82,11/29/2019,-0.8415677
80,11/29/2019,-0.873377041
85,11/29/2019,-0.559511609
81,11/29/2019,-0.867845682
84,11/29/2019,-0.728552252
2,11/30/2019,-1.199740711
5,11/30/2019,-1.206193862
4,11/30/2019,-1.213333325
3,11/30/2019,-1.21348261
1,11/30/2019,-1.132610235
6,11/30/2019,-1.042994081
21,11/30/2019,-1.039082911
7,11/30/2019,-1.003006003
8,11/30/2019,-1.048006779
10,11/30/2019,-1.000231829
13,11/30/2019,-0.993783832
14,11/30/2019,-0.995137331
9,11/30/2019,-1.005337216
11,11/30/2019,-0.994700336
12,11/30/2019,-0.993783832
20,11/30/2019,-1.031652607
15,11/30/2019,-0.993783832
16,11/30/2019,-0.993783832
17,11/30/2019,-1.002267679
18,11/30/2019,-1.002422324
24,11/30/2019,-1.046332949
19,11/30/2019,-1.022902341
22,11/30/2019,-1.03941071
23,11/30/2019,-1.03941071
27,11/30/2019,-1.026086062
28,11/30/2019,-1.031435001
25,11/30/2019,-1.03941071
26,11/30/2019,-1.158631765
30,11/30/2019,-1.00278368
31,11/30/2019,-1.03941071
32,11/30/2019,-1.03941071
46,11/30/2019,-1.032776155
51,11/30/2019,-0.993379056
33,11/30/2019,-1.03941071
47,11/30/2019,-1.019390346
34,11/30/2019,-1.03941071
35,11/30/2019,-1.03941071
42,11/30/2019,-1.03941071
43,11/30/2019,-1.03941071
45,11/30/2019,-1.027257174
48,11/30/2019,-0.993379056
49,11/30/2019,-0.994197506
50,11/30/2019,-0.993379056
36,11/30/2019,-1.013622859
37,11/30/2019,-0.999162258
71,11/30/2019,-1.022401361
38,11/30/2019,-1.009226
39,11/30/2019,-1.029139101
40,11/30/2019,-1.03941071
41,11/30/2019,-1.03941071
70,11/30/2019,-1.03678593
44,11/30/2019,-1.03941071
58,11/30/2019,-1.039365783
59,11/30/2019,-0.982496755
69,11/30/2019,-1.038380711
55,11/30/2019,-0.884415504
54,11/30/2019,-0.993198966
53,11/30/2019,-0.923101383
52,11/30/2019,-0.999788791
61,11/30/2019,-0.849541426
60,11/30/2019,-0.846590179
57,11/30/2019,-0.995451555
56,11/30/2019,-0.866585065
64,11/30/2019,-0.897750128
63,11/30/2019,-0.851685635
62,11/30/2019,-0.865751676
67,11/30/2019,-0.854959494
66,11/30/2019,-0.904867452
65,11/30/2019,-0.988436586
68,11/30/2019,-0.942493256
72,11/30/2019,-0.992835519
73,11/30/2019,-0.993783832
74,11/30/2019,-0.981542151
77,11/30/2019,-0.993783832
75,11/30/2019,-1.000557602
76,11/30/2019,-0.993783832
76,11/30/2019,-1.002795625
78,11/30/2019,-0.993783832
79,11/30/2019,-1.027639476
29,11/30/2019,-1.00597332
83,11/30/2019,-1.010094979
82,11/30/2019,-0.995373656
80,11/30/2019,-0.993380994
85,11/30/2019,-0.830989454
81,11/30/2019,-1.050795164
84,11/30/2019,-0.989597259
2,12/1/2019,-1.461136714
5,12/1/2019,-1.42630159
4,12/1/2019,-1.481653938
3,12/1/2019,-1.487373162
1,12/1/2019,-1.454490286
6,12/1/2019,-1.419951523
21,12/1/2019,-1.185430646
7,12/1/2019,-1.414681911
8,12/1/2019,-1.389984745
10,12/1/2019,-1.364154859
13,12/1/2019,-1.269852018
14,12/1/2019,-1.185430646
9,12/1/2019,-1.186679115
11,12/1/2019,-1.330329989
12,12/1/2019,-1.195855346
20,12/1/2019,-1.185430646
15,12/1/2019,-1.185430646
16,12/1/2019,-1.185430646
17,12/1/2019,-1.185430646
18,12/1/2019,-1.185430646
24,12/1/2019,-1.402447148
19,12/1/2019,-1.185430646
22,12/1/2019,-1.208518926
23,12/1/2019,-1.190411635
27,12/1/2019,-1.43705273
28,12/1/2019,-1.383767679
25,12/1/2019,-1.431154299
26,12/1/2019,-1.446163055
