Ward_No,date,mean
2,7/11/2018,-0.455794342
5,7/11/2018,-0.417325833
4,7/11/2018,-0.423484212
3,7/11/2018,-0.438029589
1,7/11/2018,-0.405926826
6,7/11/2018,-0.456357211
21,7/11/2018,-0.456357211
7,7/11/2018,-0.456357211
8,7/11/2018,-0.310645705
10,7/11/2018,-0.456357211
13,7/11/2018,-0.456357211
14,7/11/2018,-0.456357211
9,7/11/2018,-0.456357211
11,7/11/2018,-0.456357211
12,7/11/2018,-0.456357211
20,7/11/2018,-0.43945178
15,7/11/2018,-0.456357211
16,7/11/2018,-0.456357211
17,7/11/2018,-0.456357211
18,7/11/2018,-0.456357211
24,7/11/2018,-0.148522737
19,7/11/2018,-0.456357211
22,7/11/2018,-0.170041945
23,7/11/2018,-0.291129296
27,7/11/2018,-0.144345611
28,7/11/2018,-0.144345611
25,7/11/2018,-0.144345611
26,7/11/2018,-0.176012475
30,7/11/2018,-0.146328492
31,7/11/2018,-0.144345611
32,7/11/2018,-0.144345611
46,7/11/2018,-0.144345611
51,7/11/2018,-0.15688768
33,7/11/2018,-0.144345611
47,7/11/2018,-0.144345611
34,7/11/2018,-0.147511556
35,7/11/2018,-0.304414455
42,7/11/2018,-0.145543902
43,7/11/2018,-0.144370625
45,7/11/2018,-0.144345611
48,7/11/2018,-0.144345611
49,7/11/2018,-0.144345611
50,7/11/2018,-0.157383303
36,7/11/2018,-0.456258845
37,7/11/2018,-0.456357211
71,7/11/2018,-0.441332273
38,7/11/2018,-0.454417794
39,7/11/2018,-0.456019194
40,7/11/2018,-0.428237456
41,7/11/2018,-0.312975974
70,7/11/2018,-0.2605936
44,7/11/2018,-0.144345611
58,7/11/2018,-0.128913241
59,7/11/2018,-0.048574315
69,7/11/2018,-0.379111869
55,7/11/2018,-0.033293743
54,7/11/2018,-0.103580426
53,7/11/2018,-0.068676052
52,7/11/2018,-0.152083566
61,7/11/2018,-0.01444689
60,7/11/2018,-0.01444689
57,7/11/2018,-0.062522051
56,7/11/2018,-0.01444689
64,7/11/2018,-0.163642434
63,7/11/2018,-0.01444689
62,7/11/2018,-0.084637528
67,7/11/2018,-0.132531117
66,7/11/2018,-0.149981342
65,7/11/2018,-0.217404903
68,7/11/2018,-0.194214904
72,7/11/2018,-0.321643525
73,7/11/2018,-0.456357211
74,7/11/2018,-0.30033636
77,7/11/2018,-0.456357211
75,7/11/2018,-0.451750836
76,7/11/2018,-0.456357211
76,7/11/2018,-0.420111577
78,7/11/2018,-0.456357211
79,7/11/2018,-0.381579687
29,7/11/2018,-0.157635373
83,7/11/2018,-0.175776795
82,7/11/2018,-0.174799462
80,7/11/2018,-0.1686064
85,7/11/2018,-0.056707328
81,7/11/2018,-0.17981199
84,7/11/2018,-0.168293856
2,7/12/2018,0.282717472
5,7/12/2018,0.371917838
4,7/12/2018,0.373592138
3,7/12/2018,0.229096553
1,7/12/2018,-1.13E-04
6,7/12/2018,0.135278352
21,7/12/2018,-0.009216396
7,7/12/2018,-0.004812459
8,7/12/2018,0.064441392
10,7/12/2018,-0.009216396
13,7/12/2018,-0.009431204
14,7/12/2018,-0.009216396
9,7/12/2018,-0.009216396
11,7/12/2018,-0.009216396
12,7/12/2018,-0.009902861
20,7/12/2018,-0.009216396
15,7/12/2018,-0.009216396
16,7/12/2018,-0.009216396
17,7/12/2018,-0.009216396
18,7/12/2018,-0.010980395
24,7/12/2018,0.056755685
19,7/12/2018,-0.009216396
22,7/12/2018,-0.009216396
23,7/12/2018,-0.009216396
27,7/12/2018,0.13084273
28,7/12/2018,0.13084273
25,7/12/2018,0.087617082
26,7/12/2018,0.277429775
30,7/12/2018,0.13084273
31,7/12/2018,0.098280607
32,7/12/2018,0.091734133
46,7/12/2018,0.111241087
51,7/12/2018,0.126709254
33,7/12/2018,0.05565264
47,7/12/2018,0.13084273
34,7/12/2018,-0.007337184
35,7/12/2018,-0.010700908
42,7/12/2018,-0.038279167
43,7/12/2018,-0.07450034
45,7/12/2018,-0.055023353
48,7/12/2018,0.070727197
49,7/12/2018,-0.040733495
50,7/12/2018,-0.111144221
36,7/12/2018,-0.034455608
37,7/12/2018,-0.107582374
71,7/12/2018,-0.181571603
38,7/12/2018,-0.144312533
39,7/12/2018,-0.063830327
40,7/12/2018,-0.037924872
41,7/12/2018,-0.060350438
70,7/12/2018,-0.180388417
44,7/12/2018,-0.18099038
58,7/12/2018,-0.172851128
59,7/12/2018,-0.176086593
69,7/12/2018,-0.155110087
55,7/12/2018,-0.169269323
54,7/12/2018,-0.169268844
53,7/12/2018,0.239195237
52,7/12/2018,0.306981386
61,7/12/2018,-0.404258992
60,7/12/2018,-0.347246979
57,7/12/2018,-0.169286946
56,7/12/2018,-0.170970233
64,7/12/2018,-0.336593755
63,7/12/2018,-0.183671776
62,7/12/2018,-0.423876938
67,7/12/2018,-0.182230254
66,7/12/2018,-0.181571603
65,7/12/2018,-0.181571603
68,7/12/2018,-0.192595936
72,7/12/2018,0.05974601
73,7/12/2018,-0.119129866
74,7/12/2018,-0.132947114
77,7/12/2018,-0.01122858
75,7/12/2018,-0.052113636
76,7/12/2018,-0.067367685
76,7/12/2018,0.08290448
78,7/12/2018,-0.028861923
79,7/12/2018,-0.02158634
29,7/12/2018,0.15301139
83,7/12/2018,0.282616924
82,7/12/2018,0.147117123
80,7/12/2018,0.132624874
85,7/12/2018,0.313145463
81,7/12/2018,0.091229069
84,7/12/2018,0.389582086
2,7/13/2018,-0.987291337
