Ward_No,date,mean
16,8/14/2018,-0.608380058
17,8/14/2018,-0.623596288
18,8/14/2018,-0.610886761
19,8/14/2018,-0.582234576
20,8/14/2018,-0.583609704
21,8/14/2018,-0.58251005
22,8/14/2018,-0.583192278
23,8/14/2018,-0.584482286
66,8/14/2018,-0.632199407
63,8/14/2018,-0.631823864
59,8/14/2018,-0.767996912
56,8/14/2018,-0.967092829
58,8/14/2018,-0.880886312
57,8/14/2018,-0.884037142
60,8/14/2018,-0.632199407
62,8/14/2018,-0.632199407
61,8/14/2018,-0.632199407
65,8/14/2018,-0.632960067
64,8/14/2018,-0.632199407
48,8/14/2018,-1.079359323
47,8/14/2018,-1.002314476
49,8/14/2018,-1.051354711
50,8/14/2018,-0.811295248
52,8/14/2018,-0.79387136
51,8/14/2018,-0.797759493
54,8/14/2018,-0.959995706
53,8/14/2018,-0.920639469
55,8/14/2018,-0.989481757
37,8/14/2018,-0.638926467
40,8/14/2018,-0.579441974
38,8/14/2018,-0.843403803
39,8/14/2018,-0.825122376
41,8/14/2018,-0.591757768
42,8/14/2018,-0.578897352
43,8/14/2018,-0.581410748
45,8/14/2018,-0.792427951
46,8/14/2018,-0.872329572
44,8/14/2018,-0.669196911
11,8/14/2018,-0.671781261
12,8/14/2018,-0.790217561
13,8/14/2018,-0.571258743
14,8/14/2018,-0.650441541
1,8/14/2018,-0.767750073
2,8/14/2018,-0.760769242
3,8/14/2018,-0.72822473
4,8/14/2018,-0.698435103
5,8/14/2018,-0.630158286
6,8/14/2018,-0.676066771
7,8/14/2018,-0.693904074
9,8/14/2018,-0.576471362
10,8/14/2018,-0.570086017
8,8/14/2018,-0.584404208
29,8/15/2018,0.308502653
28,8/15/2018,0.363720438
27,8/15/2018,0.314563689
26,8/15/2018,0.205780422
25,8/15/2018,0.192711877
24,8/15/2018,0.423329919
30,8/15/2018,0.211992767
31,8/15/2018,0.251814304
32,8/15/2018,0.056811177
77,8/15/2018,-0.584904282
76,8/15/2018,-1.14609709
74,8/15/2018,-0.745470137
72,8/15/2018,-0.449941893
68,8/15/2018,-0.256031438
67,8/15/2018,-0.294902413
69,8/15/2018,-0.207173839
70,8/15/2018,-0.28284244
71,8/15/2018,-0.336175788
73,8/15/2018,-0.977390868
75,8/15/2018,-0.61384534
34,8/15/2018,-0.990564183
36,8/15/2018,0.103464941
33,8/15/2018,-0.607189098
35,8/15/2018,-0.828354816
15,8/15/2018,-0.211271675
16,8/15/2018,0.103153064
17,8/15/2018,-0.152545838
18,8/15/2018,0.137700508
19,8/15/2018,0.499345427
20,8/15/2018,0.55347802
21,8/15/2018,0.554407835
22,8/15/2018,0.554407835
23,8/15/2018,0.522448853
66,8/15/2018,-0.313500202
63,8/15/2018,-0.302340781
59,8/15/2018,-0.313501745
56,8/15/2018,-0.690383322
58,8/15/2018,-0.313501745
57,8/15/2018,-0.314850987
60,8/15/2018,-0.313501745
62,8/15/2018,-0.313501745
61,8/15/2018,-0.313501745
65,8/15/2018,-0.313501745
64,8/15/2018,-0.313501745
48,8/15/2018,-0.863243934
47,8/15/2018,-0.358872829
49,8/15/2018,-1.120524119
50,8/15/2018,-0.316163958
52,8/15/2018,-0.316231844
51,8/15/2018,-0.357127722
54,8/15/2018,-0.55822517
53,8/15/2018,-0.414300165
