date,mean,Ward_No
8/20/2018,-0.190639745,61
8/20/2018,-0.167124321,62
8/20/2018,-0.346366527,63
8/20/2018,-0.344048656,64
8/20/2018,-0.341721929,65
8/20/2018,-0.34115991,66
8/20/2018,-0.340845917,67
8/20/2018,-0.182466878,1
8/20/2018,-0.236730805,2
8/20/2018,-0.260736867,3
8/20/2018,-0.345700524,4
8/20/2018,-0.135277404,5
8/20/2018,-0.156715338,6
8/20/2018,-0.223870139,7
8/20/2018,-0.223420076,8
8/20/2018,-0.222100915,9
8/20/2018,-0.222100914,10
8/20/2018,-0.222100914,11
8/20/2018,-0.222101366,12
8/20/2018,-0.236783977,13
8/20/2018,-0.238205224,14
8/20/2018,-0.223788488,15
8/20/2018,-0.222100914,16
8/20/2018,-0.222100914,17
8/20/2018,-0.222100914,18
8/20/2018,-0.222101028,19
8/20/2018,-0.271379502,20
8/20/2018,-0.222100914,21
8/20/2018,-0.222483403,22
8/20/2018,-0.272898309,23
8/20/2018,-0.223646524,24
8/20/2018,-0.230376874,25
8/20/2018,-0.22532291,26
8/20/2018,-0.304287025,27
8/20/2018,-0.266309531,28
8/20/2018,-0.226507601,29
8/20/2018,-0.22215345,30
8/20/2018,-0.22328486,31
8/20/2018,-0.259807468,32
8/20/2018,-0.269097602,33
8/20/2018,-0.34641152,34
8/20/2018,-0.346620274,35
8/20/2018,-0.228819961,36
8/20/2018,-0.344954171,37
8/20/2018,-0.237775297,38
8/20/2018,-0.231657936,39
8/20/2018,-0.238200926,40
8/20/2018,-0.333335598,41
8/20/2018,-0.343331594,42
8/20/2018,-0.155105209,43
8/20/2018,-0.199435293,44
8/20/2018,-0.215664707,45
8/20/2018,-0.137009616,46
8/20/2018,-0.134451792,47
8/20/2018,-0.141015586,48
8/21/2018,-1.998481902,49
8/21/2018,-2.067109717,50
8/21/2018,-1.562620309,51
8/21/2018,-0.796449134,52
8/21/2018,-0.699687416,53
8/21/2018,-0.866071312,54
8/21/2018,-1.934528854,55
8/21/2018,-1.645705827,56
8/21/2018,-1.897968753,57
8/21/2018,-1.870960667,58
8/21/2018,-1.868854429,59
8/21/2018,-1.742541984,60
8/21/2018,-1.86033981,61
8/21/2018,-1.860235228,62
8/21/2018,-1.947458615,63
8/21/2018,-1.946854345,64
8/21/2018,-1.049441887,65
8/21/2018,-0.700365724,66
8/21/2018,-0.747763177,67
8/21/2018,-1.79151852,1
8/21/2018,-1.900611461,2
8/21/2018,-1.155273714,3
8/21/2018,-1.945736957,4
8/21/2018,-1.953845675,5
8/21/2018,-1.866923089,6
8/21/2018,-1.860237837,7
8/21/2018,-1.860281623,8
8/21/2018,-1.829729007,9
8/21/2018,-1.73926577,10
8/21/2018,-1.781709704,11
8/21/2018,-1.860237837,12
8/21/2018,-1.870391083,13
8/21/2018,-1.787880341,14
8/21/2018,-1.860237837,15
8/21/2018,-1.796051386,16
8/21/2018,-1.854993326,17
8/21/2018,-1.832027767,18
8/21/2018,-1.8947754,19
8/21/2018,-1.943563534,20
8/21/2018,-1.874966373,21
8/21/2018,-1.93676132,22
8/21/2018,-1.877894928,23
8/21/2018,-1.872773336,24
8/21/2018,-1.86984004,25
8/21/2018,-1.927718724,26
8/21/2018,-0.748850822,27
8/21/2018,-0.875912859,28
8/21/2018,-1.787369263,29
8/21/2018,-1.818718752,30
8/21/2018,-1.866888312,31
8/21/2018,-1.904809437,32
8/21/2018,-1.868917486,33
8/21/2018,-1.920229985,34
8/21/2018,-1.947478056,35
8/21/2018,-1.860237837,36
8/21/2018,-1.947260123,37
8/21/2018,-1.912636345,38
8/21/2018,-1.922978948,39
8/21/2018,-1.566807995,40
8/21/2018,-1.599466945,41
8/21/2018,-1.947469631,42
8/21/2018,-1.662023641,43
8/21/2018,-1.723703012,44
8/21/2018,-1.738404737,45
8/21/2018,-1.800633576,46
8/21/2018,-2.092758769,47
8/21/2018,-2.075496868,48
8/22/2018,-0.692295056,49
8/22/2018,-0.803033471,50
8/22/2018,-1.265640018,51
8/22/2018,-1.406154295,52
8/22/2018,-1.63450471,53
8/22/2018,-1.662894402,54
8/22/2018,-2.460953236,55
8/22/2018,-2.400436072,56
8/22/2018,-2.460953202,57
8/22/2018,-2.234804088,58
8/22/2018,-1.867865455,59
8/22/2018,-0.993941858,60
8/22/2018,-0.215754445,61
8/22/2018,-0.064173615,62
8/22/2018,-2.454895933,63
8/22/2018,-2.045479364,64
8/22/2018,-1.695577227,65
8/22/2018,-1.616376536,66
8/22/2018,-1.65023334,67
8/22/2018,-0.074522512,1
8/22/2018,-0.334118956,2
8/22/2018,-1.604226098,3
8/22/2018,-2.460953236,4
8/22/2018,-0.008913805,5
8/22/2018,-0.115268423,6
8/22/2018,-0.064173661,7
8/22/2018,-0.099541195,8
8/22/2018,-0.064173661,9
8/22/2018,-0.163805315,10
8/22/2018,-0.088934739,11
8/22/2018,-0.098202928,12
8/22/2018,-0.146651689,13
8/22/2018,-0.804372605,14
8/22/2018,-0.064331193,15
8/22/2018,-0.990182158,16
8/22/2018,-2.017333049,17
8/22/2018,-0.41563434,18
8/22/2018,-1.98243917,19
8/22/2018,-2.459753812,20
8/22/2018,-0.081171425,21
8/22/2018,-2.166584662,22
8/22/2018,-2.272475496,23
8/22/2018,-0.170177158,24
8/22/2018,-0.467221817,25
8/22/2018,-1.54322587,26
8/22/2018,-1.634650285,27
8/22/2018,-1.409859422,28
8/22/2018,-1.18285797,29
8/22/2018,-1.600920652,30
8/22/2018,-2.107342332,31
8/22/2018,-2.442481526,32
8/22/2018,-2.363479641,33
8/22/2018,-2.460953236,34
8/22/2018,-2.460953236,35
8/22/2018,-0.098618964,36
8/22/2018,-2.460953236,37
8/22/2018,-2.460953236,38
8/22/2018,-1.623258121,39
8/22/2018,-1.137468781,40
8/22/2018,-1.953071929,41
8/22/2018,-2.458983206,42
8/22/2018,-0.622747854,43
8/22/2018,-0.538025645,44
8/22/2018,-0.415341568,45
8/22/2018,-0.136306002,46
